id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,interest_rate_tier
39750,24,60000,RENT,9.12612623955253,MEDICAL,A,6000,6.91,0.1,N,3,0,corrupted_MEDICAL,RENT_24,Low Rate
39751,23,60000,RENT,3.0,EDUCATION,A,2500,6.76,0.04,N,2,0,corrupted_EDUCATION,RENT_23,Low Rate
39752,25,80000,RENT,7.0,PERSONAL,A,5000,6.99,0.06,N,2,0,corrupted_PERSONAL,RENT_25,Low Rate
39753,28,39000,RENT,5.0,DEBTCONSOLIDATION,B,1200000,10.99,0.31,N,6,1,corrupted_DEBTCONSOLIDATION,RENT_28,Medium Rate
39754,46,40000,RENT,-3.4810056449948643,VENTURE,C,6000,13.23,0.15,N,15,0,corrupted_VENTURE,RENT_46,Medium Rate
39755,24,48000,RENT,8.0,VENTURE,B,4000,12.69,0.08,N,4,0,corrupted_VENTURE,RENT_24,Medium Rate
39756,45,110000,RENT,-5.9219551695512855,EDUCATION,B,3000,9.62,0.03,N,13,0,corrupted_EDUCATION,RENT_45,Low Rate
39757,24,72000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.99,0.14,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
39758,24,106000,RENT,5.0,EDUCATION,B,1600000,10.75,0.15,N,3,0,corrupted_EDUCATION,RENT_24,Medium Rate
39759,39,40800,RENT,-4.211721267681851,MEDICAL,B,2700,11.71,0.07,N,17,0,corrupted_MEDICAL,RENT_39,Medium Rate
39760,41,36100,RENT,2.0,MEDICAL,A,840000,7.51,0.23,N,15,0,corrupted_MEDICAL,RENT_41,Low Rate
39761,23,60000,RENT,8.0,VENTURE,A,15000,6.91,0.25,N,2,0,corrupted_VENTURE,RENT_23,Low Rate
39762,36,47000,RENT,-12.82183241958112,MEDICAL,A,8000,6.91,0.17,N,14,0,corrupted_MEDICAL,RENT_36,Low Rate
39763,23,43000,RENT,5.8930365388875785,DEBTCONSOLIDATION,A,10000,5.42,0.23,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,Low Rate
39764,51,19200,RENT,6.0,MEDICAL,F,300000,18.78,0.16,N,19,1,corrupted_MEDICAL,RENT_51,Medium Rate
39765,39,16800,RENT,-3.637905960184619,HOMEIMPROVEMENT,D,1600,14.59,0.1,N,15,1,corrupted_HOMEIMPROVEMENT,RENT_39,Medium Rate
39766,25,55000,RENT,9.0,EDUCATION,A,4000,7.88,0.07,N,3,0,corrupted_EDUCATION,RENT_25,Low Rate
39767,21,31000,RENT,5.0,PERSONAL,A,6000,5.42,0.19,N,4,0,corrupted_PERSONAL,RENT_21,Low Rate
39768,25,100000,RENT,3.1426094010456502,HOMEIMPROVEMENT,A,18000,8.49,0.18,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Low Rate
39769,28,34000,RENT,0.0,PERSONAL,A,10000,6.92,0.29,N,7,0,corrupted_PERSONAL,RENT_28,Low Rate
39770,26,50000,RENT,13.160116959192019,MEDICAL,B,3600,10.99,0.07,N,4,0,corrupted_MEDICAL,RENT_26,Medium Rate
39771,22,65000,RENT,6.0,EDUCATION,missing,900000,7.49,0.14,N,2,0,corrupted_EDUCATION,RENT_22,Low Rate
39772,22,36000,RENT,1.0,DEBTCONSOLIDATION,B,2500,10.36,0.07,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
39773,29,60000,RENT,7.630013224881954,MEDICAL,missing,2400,10.99,0.04,N,5,0,corrupted_MEDICAL,RENT_29,Medium Rate
39774,22,30000,RENT,1.2158097373585663,VENTURE,B,14500,11.48,0.48,N,2,1,corrupted_VENTURE,RENT_22,Medium Rate
39775,29,65000,RENT,1.0,PERSONAL,A,6000,6.03,0.09,N,10,0,corrupted_PERSONAL,RENT_29,Low Rate
39776,25,27600,RENT,2.0,VENTURE,A,10000,6.54,0.36,N,4,0,corrupted_VENTURE,RENT_25,Low Rate
39777,27,85000,RENT,5.788126882004574,HOMEIMPROVEMENT,C,1200000,13.49,0.14,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
39778,26,130000,RENT,7.0,EDUCATION,B,2100000,10.62,0.16,N,2,0,corrupted_EDUCATION,RENT_26,Medium Rate
39779,26,52000,RENT,10.0,PERSONAL,B,16000,12.69,0.31,N,4,1,corrupted_PERSONAL,RENT_26,Medium Rate
39780,42,80000,RENT,5.0,PERSONAL,B,12000,11.99,0.15,N,13,0,corrupted_PERSONAL,RENT_42,Medium Rate
39781,33,31000,RENT,3.0,VENTURE,D,500000,15.33,0.16,N,8,0,corrupted_VENTURE,RENT_33,Medium Rate
39782,23,36000,RENT,1.0,EDUCATION,B,1200000,11.71,0.33,N,4,1,corrupted_EDUCATION,RENT_23,Medium Rate
39783,29,135000,RENT,5.0,EDUCATION,B,25000,10.75,0.19,N,7,0,corrupted_EDUCATION,RENT_29,Medium Rate
39784,25,45000,RENT,9.0,HOMEIMPROVEMENT,A,500000,6.76,0.11,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Low Rate
39785,27,48000,RENT,6.0,VENTURE,B,1200000,10.99,0.25,N,7,0,corrupted_VENTURE,RENT_27,Medium Rate
39786,25,50000,RENT,4.0,MEDICAL,A,800000,6.62,0.16,N,3,0,corrupted_MEDICAL,RENT_25,Low Rate
39787,22,28800,RENT,-0.6537877795432765,PERSONAL,C,2000,13.85,0.06,N,4,0,corrupted_PERSONAL,RENT_22,Medium Rate
39788,23,40000,RENT,0.0,MEDICAL,missing,4750,8.63,0.12,N,3,0,corrupted_MEDICAL,RENT_23,Low Rate
39789,26,34000,RENT,5.533536453689494,PERSONAL,C,7800,13.11,0.23,N,3,0,corrupted_PERSONAL,RENT_26,Medium Rate
39790,21,40000,RENT,5.0,PERSONAL,B,4750,10.37,0.12,N,3,0,corrupted_PERSONAL,RENT_21,Medium Rate
39791,25,78000,RENT,-7.894757498769849,VENTURE,D,4000,17.49,0.05,N,2,1,corrupted_VENTURE,RENT_25,Medium Rate
39792,34,65000,RENT,3.0,HOMEIMPROVEMENT,A,1500000,7.88,0.23,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_34,Low Rate
39793,28,44000,RENT,12.0,PERSONAL,B,5000,11.49,0.11,N,10,0,corrupted_PERSONAL,RENT_28,Medium Rate
39794,22,57600,RENT,6.0,PERSONAL,missing,3000,7.75,0.05,N,2,0,corrupted_PERSONAL,RENT_22,Low Rate
39795,23,84000,RENT,-1.3133288482025285,EDUCATION,A,300000,7.14,0.04,N,4,0,corrupted_EDUCATION,RENT_23,Low Rate
39796,30,57000,RENT,8.0,HOMEIMPROVEMENT,B,10500,10.25,0.18,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_30,Medium Rate
39797,27,60000,RENT,0.0,EDUCATION,A,6000,8.0,0.1,N,9,0,corrupted_EDUCATION,RENT_27,Low Rate
39798,26,80000,RENT,2.0,PERSONAL,B,13000,12.42,0.16,N,4,0,corrupted_PERSONAL,RENT_26,Medium Rate
39799,23,60000,RENT,1.0,DEBTCONSOLIDATION,A,500000,7.14,0.08,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,Low Rate
39800,40,85000,RENT,18.0,MEDICAL,B,1000000,9.99,0.12,N,12,0,corrupted_MEDICAL,RENT_40,Low Rate
39801,42,49000,RENT,11.0,MEDICAL,B,8400,11.49,0.17,N,16,1,corrupted_MEDICAL,RENT_42,Medium Rate
39802,37,99000,RENT,15.0,HOMEIMPROVEMENT,B,1200000,11.14,0.12,N,12,0,corrupted_HOMEIMPROVEMENT,RENT_37,Medium Rate
39803,24,50000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.91,0.1,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,Low Rate
39804,24,30000,RENT,14.599326571498208,HOMEIMPROVEMENT,A,2000,6.76,0.07,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,Low Rate
39805,21,55000,RENT,28.39634920461039,EDUCATION,B,2500,12.69,0.05,N,2,0,corrupted_EDUCATION,RENT_21,Medium Rate
39806,29,62004,RENT,13.0,EDUCATION,missing,200000,13.61,0.03,N,9,0,corrupted_EDUCATION,RENT_29,Medium Rate
39807,23,60000,RENT,4.0,MEDICAL,D,700000,15.28,0.12,N,3,0,corrupted_MEDICAL,RENT_23,Medium Rate
39808,28,60000,RENT,1.0,EDUCATION,C,7500,11.34,0.13,N,7,0,corrupted_EDUCATION,RENT_28,Medium Rate
39809,27,34000,RENT,0.0,VENTURE,C,6000,14.26,0.18,N,10,1,corrupted_VENTURE,RENT_27,Medium Rate
39810,23,46000,RENT,4.0,MEDICAL,A,700000,7.9,0.15,N,4,0,corrupted_MEDICAL,RENT_23,Low Rate
39811,24,60000,RENT,8.0,VENTURE,missing,1000000,9.88,0.17,N,2,0,corrupted_VENTURE,RENT_24,Low Rate
39812,27,130000,RENT,11.0,HOMEIMPROVEMENT,E,5500,17.56,0.04,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
39813,24,52000,RENT,8.0,PERSONAL,C,500000,12.98,0.1,N,2,0,corrupted_PERSONAL,RENT_24,Medium Rate
39814,27,34000,RENT,2.0,HOMEIMPROVEMENT,C,4000,13.49,0.12,N,8,1,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
39815,31,47000,RENT,2.0,DEBTCONSOLIDATION,A,3000,8.9,0.06,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_31,Low Rate
39816,35,26400,RENT,0.0,MEDICAL,C,7000,13.72,0.27,N,8,0,corrupted_MEDICAL,RENT_35,Medium Rate
39817,28,82800,RENT,2.0,MEDICAL,missing,12000,14.84,0.13,N,9,1,corrupted_MEDICAL,RENT_28,Medium Rate
39818,23,85000,RENT,3.0,VENTURE,A,10000,5.79,0.12,N,3,0,corrupted_VENTURE,RENT_23,Low Rate
39819,46,29004,RENT,3.0,VENTURE,A,5500,7.88,0.18,N,11,0,corrupted_VENTURE,RENT_46,Low Rate
39820,44,45000,RENT,28.0,VENTURE,B,13000,10.65,0.29,N,14,0,corrupted_VENTURE,RENT_44,Medium Rate
39821,23,28800,RENT,21.234876053385317,EDUCATION,B,5300,11.49,0.18,N,2,0,corrupted_EDUCATION,RENT_23,Medium Rate
39822,27,81600,RENT,7.0,EDUCATION,A,10000,7.49,0.11,N,7,0,corrupted_EDUCATION,RENT_27,Low Rate
39823,27,54996,RENT,6.0,DEBTCONSOLIDATION,A,1200000,8.94,0.22,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_27,Low Rate
39824,32,45000,RENT,16.0,DEBTCONSOLIDATION,A,6000,7.49,0.12,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_32,Low Rate
39825,28,56400,RENT,1.0,DEBTCONSOLIDATION,C,15000,13.16,0.28,N,5,1,corrupted_DEBTCONSOLIDATION,RENT_28,Medium Rate
39826,29,76500,RENT,4.0,MEDICAL,B,11200,12.42,0.13,N,9,0,corrupted_MEDICAL,RENT_29,Medium Rate
39827,24,70000,RENT,2.0,DEBTCONSOLIDATION,B,1400000,11.36,0.2,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
39828,39,30000,RENT,-4.185207693256508,EDUCATION,B,8000,12.42,0.27,N,16,0,corrupted_EDUCATION,RENT_39,Medium Rate
39829,21,32000,RENT,0.0,VENTURE,D,8000,14.11,0.25,N,4,1,corrupted_VENTURE,RENT_21,Medium Rate
39830,24,48000,RENT,8.0,EDUCATION,A,500000,7.14,0.1,N,2,0,corrupted_EDUCATION,RENT_24,Low Rate
39831,26,48000,RENT,1.0,MEDICAL,A,3500,7.14,0.07,N,3,0,corrupted_MEDICAL,RENT_26,Low Rate
39832,31,70000,RENT,8.0,MEDICAL,A,450000,7.49,0.06,N,8,0,corrupted_MEDICAL,RENT_31,Low Rate
39833,24,75000,RENT,-0.5379506120995714,PERSONAL,A,14500,9.63,0.19,N,4,0,corrupted_PERSONAL,RENT_24,Low Rate
39834,22,70000,RENT,2.0,EDUCATION,A,9000,7.49,0.13,N,3,0,corrupted_EDUCATION,RENT_22,Low Rate
39835,24,62000,RENT,0.0,EDUCATION,B,600000,11.49,0.1,N,3,0,corrupted_EDUCATION,RENT_24,Medium Rate
39836,30,88000,RENT,5.991296045143052,HOMEIMPROVEMENT,B,5000,10.59,0.06,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_30,Medium Rate
39837,39,70000,RENT,16.0,PERSONAL,B,10000,10.99,0.14,N,14,0,corrupted_PERSONAL,RENT_39,Medium Rate
39838,29,40000,RENT,12.0,HOMEIMPROVEMENT,missing,2500,10.74,0.06,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_29,Medium Rate
39839,21,21600,RENT,0.0,DEBTCONSOLIDATION,D,5400,14.54,0.25,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,Medium Rate
39840,38,175000,RENT,18.962790920802426,VENTURE,B,1500000,10.62,0.09,N,15,0,corrupted_VENTURE,RENT_38,Medium Rate
39841,25,91200,RENT,1.0,EDUCATION,A,6000,7.68,0.07,N,3,0,corrupted_EDUCATION,RENT_25,Low Rate
39842,28,47480,RENT,12.0,EDUCATION,A,6000,7.51,0.12,N,8,0,corrupted_EDUCATION,RENT_28,Low Rate
39843,27,56000,RENT,2.0,MEDICAL,C,15000,13.16,0.27,N,7,0,corrupted_MEDICAL,RENT_27,Medium Rate
39844,23,65000,RENT,13.011525752277306,MEDICAL,A,9000,7.74,0.14,N,2,0,corrupted_MEDICAL,RENT_23,Low Rate
39845,28,110000,RENT,12.0,HOMEIMPROVEMENT,B,3000,9.99,0.03,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_28,Low Rate
39846,25,80000,RENT,9.0,EDUCATION,C,600000,13.06,0.07,N,2,0,corrupted_EDUCATION,RENT_25,Medium Rate
39847,23,40000,RENT,3.0,VENTURE,A,7000,7.51,0.17,N,3,0,corrupted_VENTURE,RENT_23,Low Rate
39848,31,80000,RENT,15.0,PERSONAL,B,21000,9.99,0.26,N,6,0,corrupted_PERSONAL,RENT_31,Low Rate
39849,27,34000,RENT,3.0,MEDICAL,A,11500,7.88,0.34,N,6,1,corrupted_MEDICAL,RENT_27,Low Rate
39850,54,80000,RENT,20.0,MEDICAL,B,12000,10.37,0.15,N,20,0,corrupted_MEDICAL,RENT_54,Medium Rate
39851,25,100000,RENT,-5.411358192179428,HOMEIMPROVEMENT,D,15000,14.54,0.15,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
39852,41,51000,RENT,16.0,VENTURE,A,8000,7.51,0.16,N,11,0,corrupted_VENTURE,RENT_41,Low Rate
39853,32,49000,RENT,4.287457952890868,VENTURE,missing,630000,6.62,0.13,N,8,0,corrupted_VENTURE,RENT_32,Low Rate
39854,28,70000,RENT,11.0,EDUCATION,A,7000,6.92,0.1,N,5,0,corrupted_EDUCATION,RENT_28,Low Rate
39855,27,38400,RENT,11.0,DEBTCONSOLIDATION,A,5000,7.88,0.13,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_27,Low Rate
39856,38,60000,RENT,18.0,HOMEIMPROVEMENT,B,24000,10.38,0.4,N,14,0,corrupted_HOMEIMPROVEMENT,RENT_38,Medium Rate
39857,25,76000,RENT,9.0,DEBTCONSOLIDATION,B,12000,10.99,0.16,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
39858,23,33000,RENT,2.0,EDUCATION,A,200000,5.42,0.06,N,4,0,corrupted_EDUCATION,RENT_23,Low Rate
39859,24,70000,RENT,1.0,PERSONAL,B,1200000,9.88,0.17,N,3,0,corrupted_PERSONAL,RENT_24,Low Rate
39860,26,60000,RENT,4.0,PERSONAL,A,12600,7.66,0.21,N,4,0,corrupted_PERSONAL,RENT_26,Low Rate
39861,25,45000,RENT,4.0,DEBTCONSOLIDATION,B,1000000,10.74,0.22,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
39862,37,60000,RENT,3.137570790725542,EDUCATION,B,21000,10.65,0.34,N,17,1,corrupted_EDUCATION,RENT_37,Medium Rate
39863,27,29004,RENT,1.0,PERSONAL,missing,300000,10.59,0.11,N,5,0,corrupted_PERSONAL,RENT_27,Medium Rate
39864,24,38004,RENT,2.0,PERSONAL,B,600000,12.21,0.16,N,2,0,corrupted_PERSONAL,RENT_24,Medium Rate
39865,27,50000,RENT,0.9557904620190268,HOMEIMPROVEMENT,missing,5000,13.49,0.1,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
39866,23,48000,RENT,2.0,EDUCATION,B,9000,10.0,0.19,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
39867,22,49000,RENT,6.0,EDUCATION,B,1200000,10.99,0.24,N,3,0,corrupted_EDUCATION,RENT_22,Medium Rate
39868,25,50600,RENT,-9.079731288221842,MEDICAL,C,12000,13.98,0.24,N,3,0,corrupted_MEDICAL,RENT_25,Medium Rate
39869,38,45000,RENT,16.0,PERSONAL,A,600000,7.51,0.13,N,13,0,corrupted_PERSONAL,RENT_38,Low Rate
39870,26,115000,RENT,4.0,DEBTCONSOLIDATION,A,14400,8.0,0.13,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,Low Rate
39871,35,35100,RENT,2.0,EDUCATION,missing,1000000,13.48,0.29,N,6,0,corrupted_EDUCATION,RENT_35,Medium Rate
39872,23,39996,RENT,8.491101261121742,VENTURE,B,12000,10.99,0.3,N,4,0,corrupted_VENTURE,RENT_23,Medium Rate
39873,36,39960,RENT,13.0,VENTURE,A,16750,8.49,0.4,N,15,0,corrupted_VENTURE,RENT_36,Low Rate
39874,22,28800,RENT,6.0,MEDICAL,B,500000,10.65,0.17,N,2,0,corrupted_MEDICAL,RENT_22,Medium Rate
39875,27,66000,RENT,11.0,DEBTCONSOLIDATION,missing,20000,11.49,0.3,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_27,Medium Rate
39876,28,25000,RENT,-13.677532815018633,HOMEIMPROVEMENT,E,300000,17.93,0.12,N,6,1,corrupted_HOMEIMPROVEMENT,RENT_28,Medium Rate
39877,24,36000,RENT,2.0,VENTURE,C,10000,14.72,0.28,N,3,0,corrupted_VENTURE,RENT_24,Medium Rate
39878,23,75000,RENT,4.0,MEDICAL,C,15000,13.35,0.2,N,4,0,corrupted_MEDICAL,RENT_23,Medium Rate
39879,23,60000,RENT,7.0,VENTURE,A,2500,6.39,0.04,N,2,0,corrupted_VENTURE,RENT_23,Low Rate
39880,27,45000,RENT,1.0,DEBTCONSOLIDATION,C,7200,13.79,0.16,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_27,Medium Rate
39881,36,33800,RENT,2.0,PERSONAL,E,14400,16.0,0.43,N,12,1,corrupted_PERSONAL,RENT_36,Medium Rate
39882,33,35000,RENT,2.0,DEBTCONSOLIDATION,B,7500,10.99,0.21,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_33,Medium Rate
39883,23,33280,RENT,5.0,EDUCATION,B,10000,12.69,0.3,N,3,0,corrupted_EDUCATION,RENT_23,Medium Rate
39884,31,120000,RENT,15.0,VENTURE,B,12000,8.88,0.1,N,9,0,corrupted_VENTURE,RENT_31,Low Rate
39885,27,100000,RENT,3.0,DEBTCONSOLIDATION,A,6000,8.94,0.06,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_27,Low Rate
39886,27,50000,RENT,4.0,EDUCATION,A,18500,8.94,0.38,N,5,1,corrupted_EDUCATION,RENT_27,Low Rate
39887,22,27996,RENT,-3.33938617038001,VENTURE,D,4200,15.95,0.15,N,4,1,corrupted_VENTURE,RENT_22,Medium Rate
39888,27,110000,RENT,11.0,VENTURE,A,700000,5.99,0.06,N,8,0,corrupted_VENTURE,RENT_27,Low Rate
39889,25,84000,RENT,2.0,VENTURE,missing,2500000,11.48,0.3,N,4,0,corrupted_VENTURE,RENT_25,Medium Rate
39890,29,51500,RENT,14.0,DEBTCONSOLIDATION,D,8000,15.62,0.16,N,7,1,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
39891,22,48000,RENT,0.0,EDUCATION,A,6000,8.59,0.13,N,2,0,corrupted_EDUCATION,RENT_22,Low Rate
39892,24,70000,RENT,8.0,EDUCATION,A,7000,8.9,0.1,N,3,0,corrupted_EDUCATION,RENT_24,Low Rate
39893,30,54000,RENT,12.0,EDUCATION,B,15000,11.99,0.28,N,9,1,corrupted_EDUCATION,RENT_30,Medium Rate
39894,23,200000,RENT,7.0,EDUCATION,missing,600000,10.65,0.03,N,3,0,corrupted_EDUCATION,RENT_23,Medium Rate
39895,29,62400,RENT,4.0,DEBTCONSOLIDATION,B,12000,12.42,0.19,N,9,1,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
39896,27,50000,RENT,1.0,MEDICAL,A,3000,8.9,0.06,N,10,0,corrupted_MEDICAL,RENT_27,Low Rate
39897,39,43200,RENT,1.0,MEDICAL,A,10000,7.49,0.23,N,14,0,corrupted_MEDICAL,RENT_39,Low Rate
39898,25,78000,RENT,3.0,MEDICAL,B,1600000,10.99,0.21,N,3,0,corrupted_MEDICAL,RENT_25,Medium Rate
39899,47,75000,RENT,7.0,PERSONAL,A,10000,5.42,0.13,N,12,0,corrupted_PERSONAL,RENT_47,Low Rate
39900,24,87550,RENT,8.0,MEDICAL,B,12500,11.48,0.13,N,2,0,corrupted_MEDICAL,RENT_24,Medium Rate
39901,38,35000,RENT,6.0,MEDICAL,C,400000,13.35,0.11,N,14,0,corrupted_MEDICAL,RENT_38,Medium Rate
39902,27,52000,RENT,2.0,DEBTCONSOLIDATION,B,20000,9.88,0.38,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_27,Low Rate
39903,22,45000,RENT,6.0,VENTURE,A,1000000,7.51,0.22,N,3,0,corrupted_VENTURE,RENT_22,Low Rate
39904,28,55000,RENT,2.0,VENTURE,A,400000,7.88,0.07,N,6,0,corrupted_VENTURE,RENT_28,Low Rate
39905,37,30000,RENT,2.0,PERSONAL,B,8000,12.53,0.27,N,17,1,corrupted_PERSONAL,RENT_37,Medium Rate
39906,27,68000,RENT,10.0,PERSONAL,A,16000,6.54,0.24,N,7,0,corrupted_PERSONAL,RENT_27,Low Rate
39907,23,40000,RENT,7.0,EDUCATION,A,200000,7.49,0.05,N,2,0,corrupted_EDUCATION,RENT_23,Low Rate
39908,26,28000,RENT,3.0,MEDICAL,missing,4000,11.14,0.14,N,3,0,corrupted_MEDICAL,RENT_26,Medium Rate
39909,24,62000,RENT,3.0,EDUCATION,B,20000,11.86,0.32,N,2,0,corrupted_EDUCATION,RENT_24,Medium Rate
39910,23,62900,RENT,5.0,MEDICAL,missing,7500,15.57,0.1,N,3,1,corrupted_MEDICAL,RENT_23,Medium Rate
39911,23,56000,RENT,-2.323989104780672,EDUCATION,A,4000,5.42,0.07,N,2,0,corrupted_EDUCATION,RENT_23,Low Rate
39912,24,54000,RENT,8.0,MEDICAL,C,6000,14.27,0.11,N,3,0,corrupted_MEDICAL,RENT_24,Medium Rate
39913,24,36000,RENT,-7.6388887131385985,DEBTCONSOLIDATION,missing,220000,12.42,0.06,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
39914,25,40000,RENT,9.0,VENTURE,C,3000,13.22,0.07,N,4,0,corrupted_VENTURE,RENT_25,Medium Rate
39915,29,34000,RENT,1.0,VENTURE,missing,5000,10.99,0.15,N,10,0,corrupted_VENTURE,RENT_29,Medium Rate
39916,24,45000,RENT,8.0,EDUCATION,D,1300000,15.31,0.29,N,3,0,corrupted_EDUCATION,RENT_24,Medium Rate
39917,23,39000,RENT,-4.612431349428538,VENTURE,F,7000,18.43,0.18,N,3,1,corrupted_VENTURE,RENT_23,Medium Rate
39918,44,100000,RENT,4.0,EDUCATION,A,12000,8.9,0.12,N,14,0,corrupted_EDUCATION,RENT_44,Low Rate
39919,23,54000,RENT,7.703215227819039,DEBTCONSOLIDATION,A,2000,8.49,0.04,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,Low Rate
39920,30,175000,RENT,15.844416389273588,VENTURE,A,24000,6.92,0.14,N,6,0,corrupted_VENTURE,RENT_30,Low Rate
39921,29,135000,RENT,13.0,PERSONAL,A,800000,7.29,0.06,N,9,0,corrupted_PERSONAL,RENT_29,Low Rate
39922,21,58000,RENT,5.0,VENTURE,missing,3500,6.76,0.06,N,3,0,corrupted_VENTURE,RENT_21,Low Rate
39923,34,75000,RENT,3.0,HOMEIMPROVEMENT,A,900000,6.99,0.12,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_34,Low Rate
39924,31,30000,RENT,2.0,MEDICAL,B,300000,10.95,0.1,N,7,0,corrupted_MEDICAL,RENT_31,Medium Rate
39925,22,55000,RENT,3.0,EDUCATION,C,1200000,13.11,0.22,N,4,0,corrupted_EDUCATION,RENT_22,Medium Rate
39926,25,65000,RENT,9.0,MEDICAL,B,6000,11.49,0.09,N,3,0,corrupted_MEDICAL,RENT_25,Medium Rate
39927,23,60000,RENT,8.0,PERSONAL,B,1000000,11.49,0.17,N,3,0,corrupted_PERSONAL,RENT_23,Medium Rate
39928,24,32160,RENT,-9.049487157501433,MEDICAL,D,480000,14.54,0.15,N,2,1,corrupted_MEDICAL,RENT_24,Medium Rate
39929,28,75000,RENT,6.0,MEDICAL,missing,1500000,11.34,0.2,N,7,0,corrupted_MEDICAL,RENT_28,Medium Rate
39930,35,112000,RENT,-0.12676229025386307,EDUCATION,A,3000,7.9,0.03,N,6,0,corrupted_EDUCATION,RENT_35,Low Rate
39931,26,45000,RENT,3.405815137749194,VENTURE,A,475000,6.76,0.11,N,3,0,corrupted_VENTURE,RENT_26,Low Rate
39932,32,90000,RENT,18.248734473230275,EDUCATION,A,14400,9.32,0.16,N,10,0,corrupted_EDUCATION,RENT_32,Low Rate
39933,36,59393,RENT,2.0,DEBTCONSOLIDATION,C,2400,13.49,0.04,N,14,0,corrupted_DEBTCONSOLIDATION,RENT_36,Medium Rate
39934,26,40000,RENT,5.0,MEDICAL,missing,15000,7.49,0.38,N,4,1,corrupted_MEDICAL,RENT_26,Low Rate
39935,23,80000,RENT,3.0,PERSONAL,A,640000,5.79,0.08,N,2,0,corrupted_PERSONAL,RENT_23,Low Rate
39936,43,61000,RENT,3.0,DEBTCONSOLIDATION,D,10000,14.84,0.16,N,16,1,corrupted_DEBTCONSOLIDATION,RENT_43,Medium Rate
39937,37,33000,RENT,0.0,HOMEIMPROVEMENT,A,5000,8.94,0.15,N,15,0,corrupted_HOMEIMPROVEMENT,RENT_37,Low Rate
39938,39,55000,RENT,9.180163546934509,VENTURE,A,8000,6.62,0.15,N,15,0,corrupted_VENTURE,RENT_39,Low Rate
39939,30,57000,RENT,15.0,EDUCATION,A,8000,5.42,0.14,N,9,0,corrupted_EDUCATION,RENT_30,Low Rate
39940,31,33000,RENT,5.0,MEDICAL,B,8000,10.99,0.24,N,5,0,corrupted_MEDICAL,RENT_31,Medium Rate
39941,28,75000,RENT,3.0,MEDICAL,B,1500000,10.38,0.2,N,6,0,corrupted_MEDICAL,RENT_28,Medium Rate
39942,39,45000,RENT,-18.38502268465154,VENTURE,A,4000,5.79,0.09,N,15,0,corrupted_VENTURE,RENT_39,Low Rate
39943,27,150000,RENT,11.0,MEDICAL,B,15000,11.89,0.1,N,9,0,corrupted_MEDICAL,RENT_27,Medium Rate
39944,25,81600,RENT,9.0,PERSONAL,A,14400,6.99,0.18,N,3,0,corrupted_PERSONAL,RENT_25,Low Rate
39945,41,68000,RENT,3.0,EDUCATION,A,10200,7.29,0.15,N,11,0,corrupted_EDUCATION,RENT_41,Low Rate
