id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,normalized_emp_length,emp_length_category
38595,23,33000,RENT,1.0,DEBTCONSOLIDATION,B,7000,10.99,0.21,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.024390243902439025,Junior
38596,22,32400,RENT,3.0,VENTURE,C,200000,13.47,0.06,N,4,0,corrupted_VENTURE,RENT_22,0.07317073170731707,Mid-level
38597,23,84000,RENT,8.749504091829714,PERSONAL,missing,20000,7.9,0.24,N,3,0,corrupted_PERSONAL,RENT_23,0.21340253882511495,Senior
38598,22,78000,RENT,6.0,EDUCATION,A,440000,7.9,0.06,N,2,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
38599,25,71004,RENT,9.0,PERSONAL,D,2000000,16.77,0.28,N,3,0,corrupted_PERSONAL,RENT_25,0.21951219512195122,Senior
38600,22,49000,RENT,6.0,PERSONAL,B,6000,11.71,0.12,N,4,0,corrupted_PERSONAL,RENT_22,0.14634146341463414,Senior
38601,30,90000,RENT,14.0,DEBTCONSOLIDATION,B,800000,11.49,0.09,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.34146341463414637,Senior
38602,28,42000,RENT,12.0,EDUCATION,A,1200000,7.51,0.29,N,8,0,corrupted_EDUCATION,RENT_28,0.2926829268292683,Senior
38603,23,54000,RENT,0.0,PERSONAL,D,10000,14.11,0.19,N,2,1,corrupted_PERSONAL,RENT_23,0.0,Junior
38604,26,70000,RENT,5.0,VENTURE,A,8000,7.88,0.11,N,4,0,corrupted_VENTURE,RENT_26,0.12195121951219512,Mid-level
38605,34,54990,RENT,1.0,PERSONAL,C,10000,14.72,0.18,N,6,0,corrupted_PERSONAL,RENT_34,0.024390243902439025,Junior
38606,22,95000,RENT,4.0,VENTURE,A,720000,5.99,0.08,N,2,0,corrupted_VENTURE,RENT_22,0.0975609756097561,Mid-level
38607,24,54996,RENT,1.0,VENTURE,C,7750,12.53,0.14,N,3,0,corrupted_VENTURE,RENT_24,0.024390243902439025,Junior
38608,28,115000,RENT,0.0,HOMEIMPROVEMENT,B,8000,12.69,0.07,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_28,0.0,Junior
38609,22,70000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.49,0.29,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_22,0.07317073170731707,Mid-level
38610,23,54000,RENT,3.273834116693442,DEBTCONSOLIDATION,C,8000,15.96,0.15,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.07984961260227907,Mid-level
38611,37,40000,RENT,2.0,EDUCATION,E,11800,19.03,0.29,N,13,1,corrupted_EDUCATION,RENT_37,0.04878048780487805,Mid-level
38612,32,62000,RENT,16.07315977855708,PERSONAL,B,1450000,11.49,0.23,N,7,0,corrupted_PERSONAL,RENT_32,0.39202828728188,Senior
38613,24,39996,RENT,3.0,MEDICAL,A,5000,7.51,0.13,N,2,0,corrupted_MEDICAL,RENT_24,0.07317073170731707,Mid-level
38614,31,60000,RENT,14.030646441304421,EDUCATION,A,10000,7.9,0.17,N,10,0,corrupted_EDUCATION,RENT_31,0.34221088881230294,Senior
38615,31,100000,RENT,1.0,VENTURE,B,900000,10.99,0.09,N,9,0,corrupted_VENTURE,RENT_31,0.024390243902439025,Junior
38616,22,42000,RENT,1.0327470726590717,PERSONAL,B,4800,10.38,0.11,N,4,0,corrupted_PERSONAL,RENT_22,0.025188952991684676,Junior
38617,30,96000,RENT,5.0,MEDICAL,B,8000,10.37,0.08,N,9,0,corrupted_MEDICAL,RENT_30,0.12195121951219512,Mid-level
38618,25,57240,RENT,4.0,VENTURE,D,500000,16.0,0.09,N,3,0,corrupted_VENTURE,RENT_25,0.0975609756097561,Mid-level
38619,28,42000,RENT,2.0,PERSONAL,C,500000,12.61,0.12,N,5,0,corrupted_PERSONAL,RENT_28,0.04878048780487805,Mid-level
38620,26,130000,RENT,3.0,EDUCATION,A,10000,7.66,0.08,N,4,0,corrupted_EDUCATION,RENT_26,0.07317073170731707,Mid-level
38621,23,60000,RENT,7.0,EDUCATION,A,14400,8.94,0.23,N,4,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
38622,27,60000,RENT,0.0,VENTURE,A,3000,5.99,0.05,N,10,0,corrupted_VENTURE,RENT_27,0.0,Junior
38623,23,45000,RENT,5.0,EDUCATION,B,6000,9.99,0.13,N,2,0,corrupted_EDUCATION,RENT_23,0.12195121951219512,Mid-level
38624,23,85000,RENT,0.0,PERSONAL,B,12000,10.74,0.14,N,4,0,corrupted_PERSONAL,RENT_23,0.0,Junior
38625,24,50000,RENT,1.0,MEDICAL,C,800000,12.23,0.16,N,3,0,corrupted_MEDICAL,RENT_24,0.024390243902439025,Junior
38626,28,115752,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0.09,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_28,0.04878048780487805,Mid-level
38627,34,75000,RENT,8.0,DEBTCONSOLIDATION,A,1000000,6.54,0.13,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_34,0.1951219512195122,Senior
38628,41,39480,RENT,7.0,PERSONAL,C,150000,13.06,0.04,N,17,0,corrupted_PERSONAL,RENT_41,0.17073170731707318,Senior
38629,36,42000,RENT,4.0,VENTURE,A,1000000,9.32,0.24,N,14,0,corrupted_VENTURE,RENT_36,0.0975609756097561,Mid-level
38630,28,52000,RENT,-3.908802353011975,PERSONAL,C,15250,13.16,0.29,N,6,0,corrupted_PERSONAL,RENT_28,-0.09533664275638963,Junior
38631,33,50000,RENT,-1.9986683574866544,HOMEIMPROVEMENT,C,12000,14.26,0.24,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_33,-0.04874800871918669,Junior
38632,34,135000,RENT,1.0,VENTURE,B,12500,11.83,0.09,N,6,0,corrupted_VENTURE,RENT_34,0.024390243902439025,Junior
38633,29,57000,RENT,6.0,HOMEIMPROVEMENT,B,5500,11.49,0.1,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.14634146341463414,Senior
38634,32,40000,RENT,5.0,VENTURE,C,10000,13.49,0.25,N,10,0,corrupted_VENTURE,RENT_32,0.12195121951219512,Mid-level
38635,25,51996,RENT,3.0,MEDICAL,C,1000000,11.66,0.19,N,2,0,corrupted_MEDICAL,RENT_25,0.07317073170731707,Mid-level
38636,26,65000,RENT,3.0,DEBTCONSOLIDATION,B,5000,10.74,0.08,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.07317073170731707,Mid-level
38637,23,96000,RENT,10.320522770903576,MEDICAL,A,400000,7.9,0.04,N,4,0,corrupted_MEDICAL,RENT_23,0.2517200675830141,Senior
38638,45,62000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.87,0.16,N,16,0,corrupted_DEBTCONSOLIDATION,RENT_45,0.04878048780487805,Mid-level
38639,25,64000,RENT,1.0,DEBTCONSOLIDATION,D,8000,16.49,0.13,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_25,0.024390243902439025,Junior
38640,22,50000,RENT,6.0,VENTURE,A,10000,6.03,0.2,N,3,0,corrupted_VENTURE,RENT_22,0.14634146341463414,Senior
38641,33,36000,RENT,11.040669048077774,EDUCATION,B,6000,11.49,0.17,N,7,0,corrupted_EDUCATION,RENT_33,0.2692846109287262,Senior
38642,26,12000,RENT,0.0,DEBTCONSOLIDATION,C,4000,15.23,0.33,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_26,0.0,Junior
38643,27,60000,RENT,1.4713236282852913,DEBTCONSOLIDATION,missing,15000,10.99,0.25,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_27,0.03588594215329979,Junior
38644,23,40000,RENT,-0.09722451401183463,EDUCATION,B,3000,10.37,0.07,N,3,0,corrupted_EDUCATION,RENT_23,-0.002371329610044747,Junior
38645,35,54000,RENT,1.0,EDUCATION,A,6000,7.51,0.11,N,9,1,corrupted_EDUCATION,RENT_35,0.024390243902439025,Junior
38646,26,30000,RENT,3.0,MEDICAL,B,600000,10.99,0.2,N,3,0,corrupted_MEDICAL,RENT_26,0.07317073170731707,Mid-level
38647,26,120000,RENT,10.0,VENTURE,B,1000000,11.71,0.08,N,3,0,corrupted_VENTURE,RENT_26,0.24390243902439024,Senior
38648,23,68004,RENT,7.0,EDUCATION,A,400000,7.51,0.06,N,4,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
38649,26,120000,RENT,10.0,VENTURE,A,1500000,7.49,0.13,N,3,0,corrupted_VENTURE,RENT_26,0.24390243902439024,Senior
38650,23,55000,RENT,7.0,MEDICAL,B,1000000,10.65,0.18,N,3,0,corrupted_MEDICAL,RENT_23,0.17073170731707318,Senior
38651,26,80000,RENT,3.0,DEBTCONSOLIDATION,C,2000000,13.98,0.25,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.07317073170731707,Mid-level
38652,28,51996,RENT,13.0,DEBTCONSOLIDATION,B,20000,11.86,0.39,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_28,0.3170731707317073,Senior
38653,24,75000,RENT,15.41742952929433,HOMEIMPROVEMENT,B,29800,10.99,0.4,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_24,0.3760348665681544,Senior
38654,22,58000,RENT,4.0,EDUCATION,B,1800,11.48,0.03,N,2,0,corrupted_EDUCATION,RENT_22,0.0975609756097561,Mid-level
38655,44,78000,RENT,1.0,HOMEIMPROVEMENT,missing,11200,17.58,0.14,N,15,1,corrupted_HOMEIMPROVEMENT,RENT_44,0.024390243902439025,Junior
38656,35,60000,RENT,10.0,HOMEIMPROVEMENT,B,10000,9.88,0.17,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_35,0.24390243902439024,Senior
38657,22,75000,RENT,6.0,DEBTCONSOLIDATION,B,12000,10.99,0.16,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.14634146341463414,Senior
38658,22,40000,RENT,0.0,MEDICAL,B,600000,12.21,0.15,N,4,0,corrupted_MEDICAL,RENT_22,0.0,Junior
38659,26,60000,RENT,4.0,VENTURE,C,10000,13.49,0.17,N,3,0,corrupted_VENTURE,RENT_26,0.0975609756097561,Mid-level
38660,29,80000,RENT,-5.118757628690549,PERSONAL,B,5600,10.74,0.07,N,9,0,corrupted_PERSONAL,RENT_29,-0.1248477470412329,Junior
38661,31,78000,RENT,6.0,HOMEIMPROVEMENT,A,7875,6.62,0.1,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_31,0.14634146341463414,Senior
38662,24,96000,RENT,1.0,HOMEIMPROVEMENT,missing,12000,9.99,0.13,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.024390243902439025,Junior
38663,25,54000,RENT,8.0,DEBTCONSOLIDATION,missing,1500000,14.42,0.28,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_25,0.1951219512195122,Senior
38664,49,75000,RENT,4.0,VENTURE,B,10000,11.49,0.13,N,12,0,corrupted_VENTURE,RENT_49,0.0975609756097561,Mid-level
38665,36,42000,RENT,0.0,MEDICAL,B,500000,9.99,0.12,N,15,0,corrupted_MEDICAL,RENT_36,0.0,Junior
38666,22,48000,RENT,6.0,EDUCATION,A,4000,5.99,0.08,N,3,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
38667,25,30000,RENT,0.0,PERSONAL,D,8000,15.62,0.27,N,2,1,corrupted_PERSONAL,RENT_25,0.0,Junior
38668,27,44000,RENT,6.0,MEDICAL,missing,5100,8.32,0.11,N,8,0,corrupted_MEDICAL,RENT_27,0.14634146341463414,Senior
38669,40,110000,RENT,0.0,MEDICAL,B,1200000,10.37,0.11,N,15,0,corrupted_MEDICAL,RENT_40,0.0,Junior
38670,25,105000,RENT,8.0,HOMEIMPROVEMENT,C,3000,13.43,0.03,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,0.1951219512195122,Senior
38671,32,56000,RENT,13.054583543384192,EDUCATION,C,6000,12.99,0.11,N,6,0,corrupted_EDUCATION,RENT_32,0.3184044766679071,Senior
38672,24,39996,RENT,2.0,MEDICAL,A,12000,8.94,0.3,N,2,0,corrupted_MEDICAL,RENT_24,0.04878048780487805,Mid-level
38673,23,38000,RENT,0.0,PERSONAL,C,1000,14.26,0.03,N,3,0,corrupted_PERSONAL,RENT_23,0.0,Junior
38674,29,50000,RENT,6.0,HOMEIMPROVEMENT,D,10000,15.95,0.2,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.14634146341463414,Senior
38675,30,34000,RENT,14.0,MEDICAL,D,7500,15.58,0.22,N,6,1,corrupted_MEDICAL,RENT_30,0.34146341463414637,Senior
38676,22,46000,RENT,3.0,MEDICAL,C,8500,12.68,0.19,N,2,0,corrupted_MEDICAL,RENT_22,0.07317073170731707,Mid-level
38677,38,33000,RENT,3.0,VENTURE,A,1000000,8.9,0.3,N,17,0,corrupted_VENTURE,RENT_38,0.07317073170731707,Mid-level
38678,36,85000,RENT,3.0,HOMEIMPROVEMENT,A,325000,7.9,0.04,N,14,0,corrupted_HOMEIMPROVEMENT,RENT_36,0.07317073170731707,Mid-level
38679,30,45000,RENT,3.0,MEDICAL,B,7000,10.0,0.16,N,8,0,corrupted_MEDICAL,RENT_30,0.07317073170731707,Mid-level
38680,36,51600,RENT,8.03190787559124,VENTURE,A,13000,8.49,0.25,N,12,0,corrupted_VENTURE,RENT_36,0.19590019208759124,Senior
38681,22,60000,RENT,0.0,EDUCATION,C,1000000,13.61,0.17,N,2,0,corrupted_EDUCATION,RENT_22,0.0,Junior
38682,30,42000,RENT,4.0,HOMEIMPROVEMENT,A,1000000,7.51,0.24,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.0975609756097561,Mid-level
38683,37,30000,RENT,5.0,VENTURE,B,4400,11.99,0.15,N,12,0,corrupted_VENTURE,RENT_37,0.12195121951219512,Mid-level
38684,23,55000,RENT,4.0,VENTURE,A,3600,6.99,0.07,N,2,0,corrupted_VENTURE,RENT_23,0.0975609756097561,Mid-level
38685,22,50000,RENT,4.0,DEBTCONSOLIDATION,A,600000,6.76,0.12,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.0975609756097561,Mid-level
38686,22,70000,RENT,4.0,MEDICAL,A,2000,5.42,0.03,N,4,0,corrupted_MEDICAL,RENT_22,0.0975609756097561,Mid-level
38687,29,65000,RENT,4.0,EDUCATION,C,13000,13.57,0.2,N,7,0,corrupted_EDUCATION,RENT_29,0.0975609756097561,Mid-level
38688,24,80000,RENT,8.0,VENTURE,C,7600,12.98,0.1,N,3,0,corrupted_VENTURE,RENT_24,0.1951219512195122,Senior
38689,26,66000,RENT,3.0,VENTURE,missing,20000,7.9,0.3,N,3,0,corrupted_VENTURE,RENT_26,0.07317073170731707,Mid-level
38690,38,85000,RENT,5.0,PERSONAL,B,960000,11.99,0.11,N,15,0,corrupted_PERSONAL,RENT_38,0.12195121951219512,Mid-level
38691,22,50000,RENT,-4.003917329544485,DEBTCONSOLIDATION,B,400000,10.62,0.08,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,-0.09765652023279232,Junior
38692,29,95000,RENT,14.0,VENTURE,A,4400,8.9,0.05,N,10,0,corrupted_VENTURE,RENT_29,0.34146341463414637,Senior
38693,33,90000,RENT,2.0,VENTURE,B,10800,12.21,0.11,N,7,0,corrupted_VENTURE,RENT_33,0.04878048780487805,Mid-level
38694,57,75000,RENT,3.0,PERSONAL,C,6000,12.73,0.08,N,24,0,corrupted_PERSONAL,RENT_57,0.07317073170731707,Mid-level
38695,22,102000,RENT,6.0,VENTURE,B,15000,10.0,0.15,N,4,0,corrupted_VENTURE,RENT_22,0.14634146341463414,Senior
38696,35,44000,RENT,2.0,VENTURE,missing,7500,16.32,0.17,N,5,1,corrupted_VENTURE,RENT_35,0.04878048780487805,Mid-level
38697,28,60000,RENT,12.0,MEDICAL,A,3500,7.88,0.06,N,10,0,corrupted_MEDICAL,RENT_28,0.2926829268292683,Senior
38698,22,68000,RENT,6.0,MEDICAL,A,14000,7.29,0.21,N,2,0,corrupted_MEDICAL,RENT_22,0.14634146341463414,Senior
38699,24,60000,RENT,8.0,DEBTCONSOLIDATION,A,7500,6.62,0.13,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,0.1951219512195122,Senior
38700,30,54000,RENT,5.0,HOMEIMPROVEMENT,B,1000000,12.42,0.19,N,5,1,corrupted_HOMEIMPROVEMENT,RENT_30,0.12195121951219512,Mid-level
38701,23,95000,RENT,7.0,EDUCATION,A,9800,7.51,0.11,N,4,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
38702,27,65000,RENT,0.0,DEBTCONSOLIDATION,B,15000,10.38,0.23,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_27,0.0,Junior
38703,23,38496,RENT,7.0,MEDICAL,D,7500,14.74,0.2,N,3,1,corrupted_MEDICAL,RENT_23,0.17073170731707318,Senior
38704,22,30000,RENT,4.0,PERSONAL,missing,3500,11.49,0.12,N,3,0,corrupted_PERSONAL,RENT_22,0.0975609756097561,Mid-level
38705,22,54000,RENT,5.0,PERSONAL,D,1600000,16.49,0.3,N,4,1,corrupted_PERSONAL,RENT_22,0.12195121951219512,Mid-level
38706,34,120000,RENT,0.0,VENTURE,E,2000000,17.74,0.17,N,10,0,corrupted_VENTURE,RENT_34,0.0,Junior
38707,24,72000,RENT,8.0,VENTURE,A,400000,7.88,0.06,N,2,0,corrupted_VENTURE,RENT_24,0.1951219512195122,Senior
38708,25,70000,RENT,3.0,VENTURE,B,6000,9.99,0.09,N,4,0,corrupted_VENTURE,RENT_25,0.07317073170731707,Mid-level
38709,23,98000,RENT,4.0,DEBTCONSOLIDATION,A,5000,7.14,0.05,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.0975609756097561,Mid-level
38710,30,50000,RENT,5.0,HOMEIMPROVEMENT,C,800000,13.43,0.16,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.12195121951219512,Mid-level
38711,37,38400,RENT,3.0,MEDICAL,B,900000,10.25,0.24,N,13,0,corrupted_MEDICAL,RENT_37,0.07317073170731707,Mid-level
38712,23,45000,RENT,4.0,DEBTCONSOLIDATION,A,10000,7.88,0.22,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.0975609756097561,Mid-level
38713,23,108000,RENT,7.0,EDUCATION,B,1200000,10.37,0.11,N,2,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
38714,30,49000,RENT,4.0,MEDICAL,A,2400,5.79,0.05,N,10,0,corrupted_MEDICAL,RENT_30,0.0975609756097561,Mid-level
38715,30,30000,RENT,4.123614823453181,MEDICAL,B,6500,9.88,0.22,N,9,0,corrupted_MEDICAL,RENT_30,0.10057597130373612,Mid-level
38716,39,40800,RENT,16.0,VENTURE,A,10000,7.51,0.25,N,16,0,corrupted_VENTURE,RENT_39,0.3902439024390244,Senior
38717,29,40000,RENT,17.819228817183483,HOMEIMPROVEMENT,A,8000,8.59,0.2,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.4346153370044752,Senior
38718,32,80000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,0.13,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_32,0.024390243902439025,Junior
38719,28,74500,RENT,4.0,PERSONAL,D,2000000,14.61,0.27,N,5,0,corrupted_PERSONAL,RENT_28,0.0975609756097561,Mid-level
38720,23,30000,RENT,0.0,DEBTCONSOLIDATION,A,6000,7.66,0.2,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.0,Junior
38721,26,45000,RENT,0.0,EDUCATION,B,1500,10.25,0.03,N,2,0,corrupted_EDUCATION,RENT_26,0.0,Junior
38722,25,44412,RENT,3.0,PERSONAL,C,12000,13.61,0.27,N,2,0,corrupted_PERSONAL,RENT_25,0.07317073170731707,Mid-level
38723,37,25000,RENT,0.0,EDUCATION,C,5000,13.23,0.2,N,17,0,corrupted_EDUCATION,RENT_37,0.0,Junior
38724,27,25000,RENT,2.0,HOMEIMPROVEMENT,B,3250,10.99,0.13,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,0.04878048780487805,Mid-level
38725,39,86000,RENT,4.0,DEBTCONSOLIDATION,missing,2500000,14.54,0.29,N,12,1,corrupted_DEBTCONSOLIDATION,RENT_39,0.0975609756097561,Mid-level
38726,26,38000,RENT,2.0,MEDICAL,B,7800,10.65,0.19,N,4,0,corrupted_MEDICAL,RENT_26,0.04878048780487805,Mid-level
38727,21,25000,RENT,3.0,EDUCATION,A,100000,7.29,0.04,N,3,0,corrupted_EDUCATION,RENT_21,0.07317073170731707,Mid-level
38728,28,80000,RENT,12.0,MEDICAL,A,5000,7.14,0.06,N,5,0,corrupted_MEDICAL,RENT_28,0.2926829268292683,Senior
38729,28,54996,RENT,2.0,DEBTCONSOLIDATION,A,1200000,8.94,0.22,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_28,0.04878048780487805,Mid-level
38730,25,34000,RENT,2.0,PERSONAL,D,600000,15.7,0.18,N,4,1,corrupted_PERSONAL,RENT_25,0.04878048780487805,Mid-level
38731,33,36000,RENT,-4.661453820976556,HOMEIMPROVEMENT,D,480000,14.96,0.13,N,7,1,corrupted_HOMEIMPROVEMENT,RENT_33,-0.11369399563357453,Junior
38732,24,70000,RENT,3.0,PERSONAL,C,25000,13.99,0.36,N,3,1,corrupted_PERSONAL,RENT_24,0.07317073170731707,Mid-level
38733,27,44004,RENT,9.738583994669213,VENTURE,D,12000,14.09,0.27,N,9,1,corrupted_VENTURE,RENT_27,0.23752643889437106,Senior
38734,26,68000,RENT,10.0,DEBTCONSOLIDATION,A,1200000,7.9,0.18,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.24390243902439024,Senior
38735,23,31200,RENT,0.0,PERSONAL,B,14400,9.45,0.45,N,4,0,corrupted_PERSONAL,RENT_23,0.0,Junior
38736,29,30000,RENT,1.0,MEDICAL,A,8000,7.74,0.27,N,6,0,corrupted_MEDICAL,RENT_29,0.024390243902439025,Junior
38737,23,50000,RENT,9.019132912270074,VENTURE,A,5000,7.74,0.1,N,3,0,corrupted_VENTURE,RENT_23,0.21997885151878227,Senior
38738,53,85000,RENT,0.0,PERSONAL,B,17000,10.37,0.2,N,23,0,corrupted_PERSONAL,RENT_53,0.0,Junior
38739,26,27000,RENT,5.0,MEDICAL,A,527500,6.91,0.19,N,2,0,corrupted_MEDICAL,RENT_26,0.12195121951219512,Mid-level
38740,25,120000,RENT,4.0,VENTURE,missing,25000,16.45,0.21,N,3,0,corrupted_VENTURE,RENT_25,0.0975609756097561,Mid-level
38741,24,55605,RENT,8.0,HOMEIMPROVEMENT,C,6500,13.98,0.12,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.1951219512195122,Senior
38742,26,84191,RENT,5.0,PERSONAL,A,9000,6.62,0.11,N,9,0,corrupted_PERSONAL,RENT_26,0.12195121951219512,Mid-level
38743,24,85000,RENT,-4.056245578029337,EDUCATION,B,1000000,12.69,0.12,N,4,0,corrupted_EDUCATION,RENT_24,-0.09893281897632529,Junior
38744,27,75000,RENT,1.0,DEBTCONSOLIDATION,B,1500000,12.21,0.2,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_27,0.024390243902439025,Junior
38745,32,60000,RENT,5.0,PERSONAL,A,600000,6.99,0.1,N,7,0,corrupted_PERSONAL,RENT_32,0.12195121951219512,Mid-level
38746,31,45449,RENT,3.0,MEDICAL,B,1500000,11.48,0.33,N,10,0,corrupted_MEDICAL,RENT_31,0.07317073170731707,Mid-level
38747,29,54996,RENT,1.0,EDUCATION,B,720000,9.62,0.13,N,7,0,corrupted_EDUCATION,RENT_29,0.024390243902439025,Junior
38748,22,60000,RENT,-5.331294455486745,DEBTCONSOLIDATION,C,1200,13.49,0.02,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,-0.13003157208504257,Junior
38749,25,85000,RENT,1.4188987927965462,MEDICAL,C,12000,13.23,0.14,N,4,0,corrupted_MEDICAL,RENT_25,0.03460728762918405,Junior
38750,30,120000,RENT,4.0,VENTURE,B,2500000,10.14,0.21,N,5,1,corrupted_VENTURE,RENT_30,0.0975609756097561,Mid-level
38751,22,68000,RENT,6.0,EDUCATION,C,3000,11.97,0.04,N,4,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
38752,30,66000,RENT,6.0,PERSONAL,A,3000,5.99,0.05,N,6,0,corrupted_PERSONAL,RENT_30,0.14634146341463414,Senior
38753,23,110000,RENT,7.0,EDUCATION,C,1600000,14.79,0.15,N,3,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
38754,24,45000,RENT,8.0,VENTURE,A,5000,6.76,0.11,N,4,0,corrupted_VENTURE,RENT_24,0.1951219512195122,Senior
38755,26,115500,RENT,2.0,EDUCATION,B,1000000,10.95,0.09,N,3,0,corrupted_EDUCATION,RENT_26,0.04878048780487805,Mid-level
38756,25,85000,RENT,9.0,HOMEIMPROVEMENT,B,1000000,10.38,0.12,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,0.21951219512195122,Senior
38757,31,34000,RENT,18.755137018002173,DEBTCONSOLIDATION,A,14400,7.88,0.45,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_31,0.45744236629273594,Senior
38758,33,84000,RENT,4.0,PERSONAL,missing,14400,7.49,0.17,N,5,0,corrupted_PERSONAL,RENT_33,0.0975609756097561,Mid-level
38759,53,304800,RENT,-3.117014231419315,VENTURE,B,5000,10.59,0.02,N,22,0,corrupted_VENTURE,RENT_53,-0.07602473735169062,Junior
38760,23,30000,RENT,1.0,PERSONAL,missing,1500000,11.48,0.5,N,4,1,corrupted_PERSONAL,RENT_23,0.024390243902439025,Junior
38761,32,84996,RENT,5.415318977491221,PERSONAL,B,8000,11.99,0.09,N,5,0,corrupted_PERSONAL,RENT_32,0.1320809506705176,Senior
38762,22,70000,RENT,6.0,VENTURE,E,2500000,17.19,0.31,N,2,0,corrupted_VENTURE,RENT_22,0.14634146341463414,Senior
38763,31,65000,RENT,5.0,DEBTCONSOLIDATION,missing,2400,7.74,0.04,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_31,0.12195121951219512,Mid-level
38764,28,45000,RENT,1.0,DEBTCONSOLIDATION,D,1225000,14.09,0.27,N,6,1,corrupted_DEBTCONSOLIDATION,RENT_28,0.024390243902439025,Junior
38765,27,90000,RENT,2.0,PERSONAL,missing,15000,12.42,0.17,N,10,0,corrupted_PERSONAL,RENT_27,0.04878048780487805,Mid-level
38766,22,65000,RENT,4.0,EDUCATION,B,8000,9.99,0.12,N,3,0,corrupted_EDUCATION,RENT_22,0.0975609756097561,Mid-level
38767,28,106925,RENT,12.0,EDUCATION,B,6000,9.99,0.06,N,9,0,corrupted_EDUCATION,RENT_28,0.2926829268292683,Senior
38768,23,102996,RENT,7.0,PERSONAL,B,20000,11.14,0.19,N,4,0,corrupted_PERSONAL,RENT_23,0.17073170731707318,Senior
38769,27,95000,RENT,1.0,VENTURE,A,5000,6.03,0.05,N,10,0,corrupted_VENTURE,RENT_27,0.024390243902439025,Junior
38770,25,54000,RENT,4.0,DEBTCONSOLIDATION,D,1000000,14.11,0.19,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_25,0.0975609756097561,Mid-level
38771,29,48000,RENT,3.7558890939929714,DEBTCONSOLIDATION,A,10000,7.88,0.21,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_29,0.09160705107299931,Mid-level
