id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,credit_hist_change
41338,27,48000,RENT,4.0,DEBTCONSOLIDATION,B,2425000,10.25,0.51,N,7,1,corrupted_DEBTCONSOLIDATION,RENT_27,-1
41339,29,130000,RENT,13.0,HOMEIMPROVEMENT,B,2000000,10.62,0.15,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_29,1
41340,36,58000,RENT,3.0,HOMEIMPROVEMENT,B,800000,10.37,0.14,N,11,0,corrupted_HOMEIMPROVEMENT,RENT_36,3
41341,21,90000,RENT,3.0,EDUCATION,B,7000,10.37,0.08,N,4,0,corrupted_EDUCATION,RENT_21,-7
41342,25,50000,RENT,3.0,DEBTCONSOLIDATION,B,800000,10.65,0.16,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,-1
41343,22,155000,RENT,6.0,MEDICAL,B,600000,10.65,0.04,N,3,0,corrupted_MEDICAL,RENT_22,0
41344,25,44000,RENT,5.0,MEDICAL,C,1020000,13.48,0.23,N,4,0,corrupted_MEDICAL,RENT_25,1
41345,25,53000,RENT,6.0,PERSONAL,A,6000,6.62,0.11,N,4,0,corrupted_PERSONAL,RENT_25,0
41346,31,85224,RENT,15.0,PERSONAL,A,1600000,7.51,0.19,N,7,0,corrupted_PERSONAL,RENT_31,3
41347,38,65000,RENT,8.0,EDUCATION,C,5000,13.47,0.08,N,12,0,corrupted_EDUCATION,RENT_38,5
41348,29,180000,RENT,1.0,EDUCATION,A,20000,8.9,0.11,N,8,0,corrupted_EDUCATION,RENT_29,-4
41349,22,78000,RENT,6.0,MEDICAL,B,20000,11.11,0.26,N,3,0,corrupted_MEDICAL,RENT_22,-5
41350,24,80000,RENT,8.0,DEBTCONSOLIDATION,B,9000,10.62,0.11,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,0
41351,38,51480,RENT,4.0,MEDICAL,NA,7500,11.83,0.15,N,11,0,corrupted_MEDICAL,RENT_38,8
41352,22,42000,RENT,0.0,EDUCATION,B,4000,11.14,0.1,N,2,0,corrupted_EDUCATION,RENT_22,-9
41353,29,64500,RENT,5.0,HOMEIMPROVEMENT,B,1000000,11.86,0.16,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_29,5
41354,25,40000,RENT,9.0,EDUCATION,A,8000,7.68,0.2,N,4,0,corrupted_EDUCATION,RENT_25,-3
41355,21,49000,RENT,5.0,VENTURE,A,480000,7.29,0.1,N,3,0,corrupted_VENTURE,RENT_21,-1
41356,25,68400,RENT,9.0,VENTURE,C,8525,13.06,0.14,N,4,0,corrupted_VENTURE,RENT_25,1
41357,26,50000,RENT,10.0,DEBTCONSOLIDATION,B,1000000,11.36,0.2,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_26,-2
41358,32,37000,RENT,4.0,PERSONAL,B,9000,10.25,0.24,N,6,0,corrupted_PERSONAL,RENT_32,4
41359,41,105000,RENT,0.0,VENTURE,D,10400,16.29,0.1,N,12,0,corrupted_VENTURE,RENT_41,6
41360,28,65000,RENT,3.0,PERSONAL,B,15000,10.99,0.23,N,10,0,corrupted_PERSONAL,RENT_28,-2
41361,22,35000,RENT,6.0,MEDICAL,B,500000,11.71,0.14,N,4,1,corrupted_MEDICAL,RENT_22,-6
41362,23,95000,RENT,7.0,DEBTCONSOLIDATION,C,1200000,13.11,0.13,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_23,-2
41363,31,72000,RENT,4.0,EDUCATION,B,5000,11.86,0.07,N,8,0,corrupted_EDUCATION,RENT_31,6
41364,25,42000,RENT,2.0,EDUCATION,A,10000,6.62,0.24,N,2,0,corrupted_EDUCATION,RENT_25,-6
41365,23,100000,RENT,7.0,VENTURE,NA,1200000,12.18,0.12,N,4,0,corrupted_VENTURE,RENT_23,2
41366,39,34000,RENT,14.0,DEBTCONSOLIDATION,NA,6000,16.29,0.18,N,11,1,corrupted_DEBTCONSOLIDATION,RENT_39,7
41367,25,57600,RENT,8.0,EDUCATION,B,23700,10.62,0.39,N,2,0,corrupted_EDUCATION,RENT_25,-9
41368,25,44000,RENT,0.0,PERSONAL,C,10000,11.78,0.22,N,4,1,corrupted_PERSONAL,RENT_25,2
41369,33,70000,RENT,7.0,EDUCATION,NA,1500000,13.43,0.21,N,8,0,corrupted_EDUCATION,RENT_33,4
41370,27,110000,RENT,11.0,VENTURE,C,10000,13.61,0.09,N,9,0,corrupted_VENTURE,RENT_27,1
41371,32,63000,RENT,4.0,PERSONAL,C,10000,12.99,0.16,N,9,0,corrupted_PERSONAL,RENT_32,0
41372,22,30000,RENT,2.0,MEDICAL,NA,800000,7.9,0.27,N,3,0,corrupted_MEDICAL,RENT_22,-6
41373,33,44004,RENT,2.0,HOMEIMPROVEMENT,A,1500000,8.9,0.34,N,5,1,corrupted_HOMEIMPROVEMENT,RENT_33,2
41374,23,66000,RENT,7.0,VENTURE,B,5000,10.39,0.08,N,4,0,corrupted_VENTURE,RENT_23,-1
41375,25,54000,RENT,1.0,EDUCATION,B,10000,11.46,0.19,N,2,0,corrupted_EDUCATION,RENT_25,-2
41376,21,42000,RENT,5.0,DEBTCONSOLIDATION,A,3500,5.79,0.08,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,2
41377,30,96000,RENT,5.0,EDUCATION,C,1000000,14.79,0.1,N,8,0,corrupted_EDUCATION,RENT_30,4
41378,23,60000,RENT,2.0,PERSONAL,B,10000,10.65,0.17,N,3,0,corrupted_PERSONAL,RENT_23,-5
41379,28,25000,RENT,12.0,MEDICAL,B,600000,11.12,0.24,N,7,0,corrupted_MEDICAL,RENT_28,4
41380,25,95000,RENT,4.0,DEBTCONSOLIDATION,B,18000,10.99,0.19,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,-3
41381,35,65000,RENT,0.0,EDUCATION,B,300000,12.42,0.05,N,7,0,corrupted_EDUCATION,RENT_35,3
41382,38,77955,RENT,1.0,MEDICAL,B,6000,9.62,0.08,N,13,0,corrupted_MEDICAL,RENT_38,6
41383,27,65000,RENT,4.0,MEDICAL,B,10000,9.99,0.15,N,5,0,corrupted_MEDICAL,RENT_27,-8
41384,32,40000,RENT,16.0,HOMEIMPROVEMENT,NA,1200000,7.51,0.3,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_32,1
41385,43,85000,RENT,5.0,VENTURE,A,10000,7.88,0.12,N,11,0,corrupted_VENTURE,RENT_43,5
41386,22,60000,RENT,2.0,EDUCATION,C,14000,14.27,0.23,N,4,0,corrupted_EDUCATION,RENT_22,-7
41387,32,89849,RENT,13.0,HOMEIMPROVEMENT,D,330000,14.84,0.04,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_32,1
41388,42,40000,RENT,6.0,PERSONAL,A,6000,5.42,0.15,N,16,0,corrupted_PERSONAL,RENT_42,11
41389,23,64000,RENT,7.0,EDUCATION,A,10000,7.49,0.16,N,3,0,corrupted_EDUCATION,RENT_23,-13
41390,25,85000,RENT,7.0,MEDICAL,A,1200000,6.62,0.14,N,3,0,corrupted_MEDICAL,RENT_25,0
41391,23,75000,RENT,3.0,VENTURE,C,24000,12.84,0.32,N,3,1,corrupted_VENTURE,RENT_23,0
41392,33,72000,RENT,4.0,EDUCATION,A,5000,7.14,0.07,N,9,0,corrupted_EDUCATION,RENT_33,6
41393,24,200000,RENT,8.0,VENTURE,B,25000,11.86,0.13,N,3,0,corrupted_VENTURE,RENT_24,-6
41394,22,50000,RENT,1.0,DEBTCONSOLIDATION,C,1200000,14.27,0.24,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_22,1
41395,36,40000,RENT,2.0,DEBTCONSOLIDATION,A,5000,5.42,0.13,N,15,0,corrupted_DEBTCONSOLIDATION,RENT_36,11
41396,39,26000,RENT,3.0,EDUCATION,B,850000,10.99,0.33,N,13,1,corrupted_EDUCATION,RENT_39,-2
41397,23,70000,RENT,3.0,EDUCATION,B,1000000,10.37,0.14,N,4,0,corrupted_EDUCATION,RENT_23,-9
41398,27,75000,RENT,11.0,HOMEIMPROVEMENT,A,18000,7.14,0.24,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_27,2
41399,31,33600,RENT,15.0,DEBTCONSOLIDATION,A,480000,7.14,0.14,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_31,4
41400,26,150000,RENT,0.0,EDUCATION,B,25000,11.49,0.17,N,2,0,corrupted_EDUCATION,RENT_26,-8
41401,25,36000,RENT,0.0,HOMEIMPROVEMENT,B,5000,10.99,0.14,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_25,2
41402,28,85000,RENT,9.0,VENTURE,B,100000,11.99,0.01,N,9,0,corrupted_VENTURE,RENT_28,5
41403,24,70000,RENT,0.0,DEBTCONSOLIDATION,B,8000,12.42,0.11,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_24,-6
41404,41,30000,RENT,0.0,VENTURE,B,8000,10.99,0.27,N,13,0,corrupted_VENTURE,RENT_41,10
41405,28,48500,RENT,3.0,MEDICAL,C,20000,13.61,0.41,N,8,1,corrupted_MEDICAL,RENT_28,-5
41406,30,88900,RENT,3.0,HOMEIMPROVEMENT,A,5000,7.14,0.06,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_30,-3
41407,26,62000,RENT,3.0,EDUCATION,A,8000,6.76,0.13,N,2,0,corrupted_EDUCATION,RENT_26,-3
41408,23,60000,RENT,7.0,VENTURE,B,15000,11.11,0.25,N,3,0,corrupted_VENTURE,RENT_23,1
41409,32,150000,RENT,0.0,VENTURE,B,1200000,10.99,0.08,N,5,0,corrupted_VENTURE,RENT_32,2
41410,24,100000,RENT,4.0,MEDICAL,B,4800,10.99,0.05,N,4,0,corrupted_MEDICAL,RENT_24,-1
41411,24,30000,RENT,4.0,MEDICAL,C,280000,12.87,0.09,N,3,0,corrupted_MEDICAL,RENT_24,-1
41412,25,40000,RENT,5.0,VENTURE,NA,900000,7.9,0.23,N,3,0,corrupted_VENTURE,RENT_25,0
41413,23,90000,RENT,4.0,MEDICAL,B,5000,12.42,0.06,N,4,0,corrupted_MEDICAL,RENT_23,1
41414,24,33280,RENT,2.0,HOMEIMPROVEMENT,B,11200,11.99,0.34,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,-2
41415,22,65000,RENT,6.0,EDUCATION,C,2500,14.27,0.04,N,2,0,corrupted_EDUCATION,RENT_22,0
41416,29,44000,RENT,2.0,HOMEIMPROVEMENT,B,7000,12.42,0.16,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_29,8
41417,25,62000,RENT,3.0,PERSONAL,A,7000,6.62,0.11,N,2,0,corrupted_PERSONAL,RENT_25,-8
41418,42,95000,RENT,6.0,VENTURE,A,500000,8.9,0.05,N,17,0,corrupted_VENTURE,RENT_42,15
41419,28,44004,RENT,0.0,PERSONAL,E,9000,16.35,0.2,N,9,1,corrupted_PERSONAL,RENT_28,-8
41420,27,60000,RENT,4.0,PERSONAL,B,3000,11.49,0.05,N,6,0,corrupted_PERSONAL,RENT_27,-3
41421,24,33000,RENT,1.0,PERSONAL,D,1600,18.25,0.05,N,2,1,corrupted_PERSONAL,RENT_24,-4
41422,25,24000,RENT,3.0,VENTURE,NA,7000,9.32,0.29,N,4,0,corrupted_VENTURE,RENT_25,2
41423,25,72000,RENT,9.0,MEDICAL,A,8000,7.88,0.11,N,3,0,corrupted_MEDICAL,RENT_25,-1
41424,27,90000,RENT,7.0,EDUCATION,C,3000,14.27,0.03,N,6,0,corrupted_EDUCATION,RENT_27,3
41425,26,100000,RENT,10.0,MEDICAL,A,12000,7.51,0.12,N,2,0,corrupted_MEDICAL,RENT_26,-4
41426,30,77000,RENT,14.0,DEBTCONSOLIDATION,A,25000,7.51,0.32,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_30,6
41427,25,36000,RENT,2.0,MEDICAL,NA,4800,15.99,0.14,N,3,1,corrupted_MEDICAL,RENT_25,-5
41428,24,43000,RENT,7.0,MEDICAL,A,10000,7.66,0.23,N,3,0,corrupted_MEDICAL,RENT_24,0
41429,26,50000,RENT,2.0,DEBTCONSOLIDATION,B,300000,10.99,0.06,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,0
41430,27,170000,RENT,11.0,HOMEIMPROVEMENT,C,8500,13.49,0.05,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_27,4
41431,37,59000,RENT,5.0,MEDICAL,A,21500,7.49,0.36,N,16,1,corrupted_MEDICAL,RENT_37,9
41432,23,61800,RENT,7.0,MEDICAL,B,150000,9.62,0.02,N,3,0,corrupted_MEDICAL,RENT_23,-13
41433,47,47000,RENT,2.0,PERSONAL,A,5000,6.62,0.11,N,13,0,corrupted_PERSONAL,RENT_47,10
41434,24,48000,RENT,1.0,MEDICAL,A,150000,8.94,0.03,N,4,0,corrupted_MEDICAL,RENT_24,-9
41435,27,50000,RENT,4.0,MEDICAL,B,8500,10.99,0.16,N,6,0,corrupted_MEDICAL,RENT_27,2
41436,22,56400,RENT,5.0,DEBTCONSOLIDATION,D,8000,16.49,0.14,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_22,-3
41437,25,60000,RENT,2.0,PERSONAL,B,1200000,10.65,0.2,N,3,0,corrupted_PERSONAL,RENT_25,0
41438,38,100000,RENT,8.0,PERSONAL,A,6000,7.51,0.06,N,14,0,corrupted_PERSONAL,RENT_38,11
41439,27,60000,RENT,9.0,DEBTCONSOLIDATION,B,16500,10.38,0.28,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_27,-7
41440,34,45000,RENT,2.0,MEDICAL,A,6400,9.63,0.14,N,5,0,corrupted_MEDICAL,RENT_34,-2
41441,26,83300,RENT,0.0,MEDICAL,D,1000000,15.62,0.1,N,3,1,corrupted_MEDICAL,RENT_26,-2
41442,28,40000,RENT,4.0,EDUCATION,A,1000000,7.49,0.25,N,6,0,corrupted_EDUCATION,RENT_28,3
41443,23,48500,RENT,7.0,DEBTCONSOLIDATION,NA,2050000,9.91,0.42,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_23,-4
41444,22,95004,RENT,1.0,PERSONAL,A,7200,9.63,0.08,N,2,0,corrupted_PERSONAL,RENT_22,0
41445,29,120000,RENT,4.0,HOMEIMPROVEMENT,C,400000,13.72,0.03,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_29,8
41446,24,52000,RENT,2.0,VENTURE,C,12000,13.16,0.23,N,3,0,corrupted_VENTURE,RENT_24,-7
41447,44,48000,RENT,14.0,DEBTCONSOLIDATION,B,15000,11.11,0.31,N,15,0,corrupted_DEBTCONSOLIDATION,RENT_44,12
41448,26,40000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.25,0.15,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_26,-13
41449,25,60000,RENT,10.0,PERSONAL,NA,1200000,7.51,0.2,N,3,0,corrupted_PERSONAL,RENT_25,1
41450,36,90000,RENT,18.0,PERSONAL,C,7000,12.61,0.08,N,16,0,corrupted_PERSONAL,RENT_36,13
41451,23,60000,RENT,0.0,DEBTCONSOLIDATION,B,1500000,11.89,0.25,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,-13
41452,24,58000,RENT,5.0,PERSONAL,A,1000000,8.9,0.17,N,4,0,corrupted_PERSONAL,RENT_24,1
41453,22,55000,RENT,6.0,VENTURE,A,4000,6.03,0.07,N,2,0,corrupted_VENTURE,RENT_22,-2
41454,24,130500,RENT,5.0,DEBTCONSOLIDATION,D,2500000,15.31,0.19,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_24,0
41455,23,80000,RENT,0.0,EDUCATION,A,3000,7.49,0.04,N,4,0,corrupted_EDUCATION,RENT_23,2
41456,23,60000,RENT,7.0,EDUCATION,A,3000,6.91,0.05,N,3,0,corrupted_EDUCATION,RENT_23,-1
41457,25,55000,RENT,1.0,MEDICAL,B,320000,9.88,0.06,N,3,0,corrupted_MEDICAL,RENT_25,0
41458,29,36000,RENT,1.0,HOMEIMPROVEMENT,B,15300,12.69,0.41,N,6,1,corrupted_HOMEIMPROVEMENT,RENT_29,3
41459,30,55000,RENT,9.0,PERSONAL,NA,15000,11.48,0.27,N,9,0,corrupted_PERSONAL,RENT_30,3
41460,29,102500,RENT,0.0,MEDICAL,A,8000,5.79,0.08,N,6,0,corrupted_MEDICAL,RENT_29,-3
41461,27,90000,RENT,0.0,HOMEIMPROVEMENT,A,8000,7.14,0.09,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,4
41462,22,80000,RENT,6.0,EDUCATION,B,12000,11.48,0.15,N,2,0,corrupted_EDUCATION,RENT_22,-8
41463,28,40000,RENT,12.0,EDUCATION,A,1225,6.62,0.03,N,6,0,corrupted_EDUCATION,RENT_28,4
41464,50,39204,RENT,4.0,MEDICAL,A,16000,9.32,0.42,N,14,1,corrupted_MEDICAL,RENT_50,8
41465,22,70000,RENT,1.0,EDUCATION,C,8000,13.22,0.11,N,4,0,corrupted_EDUCATION,RENT_22,-10
41466,30,30000,RENT,0.0,PERSONAL,D,5600,15.21,0.19,N,9,1,corrupted_PERSONAL,RENT_30,5
41467,22,30000,RENT,4.0,VENTURE,C,6000,13.49,0.2,N,3,1,corrupted_VENTURE,RENT_22,-6
41468,27,120000,RENT,0.0,DEBTCONSOLIDATION,A,5000,7.68,0.04,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_27,2
41469,21,53000,RENT,3.0,EDUCATION,C,21250,12.99,0.41,N,3,0,corrupted_EDUCATION,RENT_21,-2
41470,23,41000,RENT,3.0,EDUCATION,D,4000,14.09,0.1,N,4,0,corrupted_EDUCATION,RENT_23,1
41471,24,21648,RENT,1.0,EDUCATION,D,5000,14.42,0.23,N,3,1,corrupted_EDUCATION,RENT_24,-1
41472,23,39000,RENT,1.0,VENTURE,NA,3000,17.58,0.08,N,4,1,corrupted_VENTURE,RENT_23,1
41473,23,40000,RENT,4.0,EDUCATION,A,5000,5.79,0.13,N,4,0,corrupted_EDUCATION,RENT_23,0
41474,34,70000,RENT,2.0,HOMEIMPROVEMENT,C,5600,13.49,0.08,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_34,2
41475,22,150000,RENT,6.0,VENTURE,NA,1100000,6.62,0.07,N,3,0,corrupted_VENTURE,RENT_22,-3
41476,38,60000,RENT,5.0,HOMEIMPROVEMENT,B,1000000,11.14,0.17,N,11,0,corrupted_HOMEIMPROVEMENT,RENT_38,8
41477,22,71400,RENT,6.0,HOMEIMPROVEMENT,C,9000,12.99,0.12,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_22,-7
41478,33,37000,RENT,2.0,EDUCATION,NA,2000,14.96,0.05,N,5,0,corrupted_EDUCATION,RENT_33,1
41479,28,39000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.0,0.38,N,5,1,corrupted_DEBTCONSOLIDATION,RENT_28,0
41480,29,25000,RENT,1.0,PERSONAL,A,8000,5.99,0.32,N,5,1,corrupted_PERSONAL,RENT_29,0
41481,25,33600,RENT,3.0,VENTURE,A,5200,5.99,0.15,N,4,0,corrupted_VENTURE,RENT_25,-1
41482,29,45000,RENT,8.0,DEBTCONSOLIDATION,A,500000,7.51,0.11,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_29,3
41483,23,30000,RENT,3.0,EDUCATION,NA,2000,6.62,0.07,N,2,1,corrupted_EDUCATION,RENT_23,-5
41484,33,45000,RENT,6.0,MEDICAL,A,5000,6.03,0.11,N,5,0,corrupted_MEDICAL,RENT_33,3
41485,38,80000,RENT,20.0,VENTURE,D,1600000,15.65,0.2,N,14,1,corrupted_VENTURE,RENT_38,9
41486,27,38400,RENT,8.0,DEBTCONSOLIDATION,B,1300000,10.99,0.33,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_27,-6
41487,23,45000,RENT,2.0,PERSONAL,C,1800,12.61,0.04,N,3,0,corrupted_PERSONAL,RENT_23,-5
41488,26,102000,RENT,10.0,MEDICAL,B,7500,11.99,0.07,N,4,0,corrupted_MEDICAL,RENT_26,1
41489,27,60000,RENT,3.0,HOMEIMPROVEMENT,C,500000,13.49,0.08,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_27,3
41490,29,60000,RENT,3.0,PERSONAL,A,4200,7.29,0.07,N,6,0,corrupted_PERSONAL,RENT_29,-1
41491,24,40000,RENT,1.0,DEBTCONSOLIDATION,A,3500,7.14,0.09,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,-4
41492,25,28800,RENT,2.0,VENTURE,B,400000,11.83,0.14,N,4,0,corrupted_VENTURE,RENT_25,2
41493,43,75000,RENT,7.0,EDUCATION,NA,1200000,11.49,0.16,N,14,0,corrupted_EDUCATION,RENT_43,10
41494,36,42000,RENT,21.0,VENTURE,B,12000,9.91,0.29,N,16,0,corrupted_VENTURE,RENT_36,2
41495,28,100000,RENT,7.0,MEDICAL,B,5000,8.88,0.05,N,5,0,corrupted_MEDICAL,RENT_28,-11
41496,25,120000,RENT,5.0,EDUCATION,C,20000,13.85,0.17,N,4,0,corrupted_EDUCATION,RENT_25,-1
41497,29,40000,RENT,6.0,MEDICAL,A,4000,7.51,0.1,N,8,0,corrupted_MEDICAL,RENT_29,4
41498,22,40000,RENT,6.0,EDUCATION,B,10000,11.71,0.25,N,4,0,corrupted_EDUCATION,RENT_22,-4
41499,29,54000,RENT,1.0,HOMEIMPROVEMENT,NA,10000,6.54,0.19,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_29,2
41500,31,95000,RENT,11.0,EDUCATION,A,4650,8.9,0.05,N,7,0,corrupted_EDUCATION,RENT_31,1
41501,25,50000,RENT,2.0,DEBTCONSOLIDATION,A,300000,7.74,0.06,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,-4
41502,28,119496,RENT,0.0,HOMEIMPROVEMENT,B,12000,9.51,0.1,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,5
41503,23,74004,RENT,0.0,VENTURE,C,1325000,13.99,0.17,N,4,0,corrupted_VENTURE,RENT_23,-4
41504,60,74400,RENT,2.0,PERSONAL,B,750000,11.49,0.1,N,27,1,corrupted_PERSONAL,RENT_60,23
41505,28,45000,RENT,13.0,VENTURE,B,850000,12.21,0.19,N,8,0,corrupted_VENTURE,RENT_28,-19
41506,22,60000,RENT,6.0,PERSONAL,A,1200000,6.99,0.2,N,3,0,corrupted_PERSONAL,RENT_22,-5
41507,23,108000,RENT,3.0,VENTURE,D,35000,15.62,0.32,N,2,1,corrupted_VENTURE,RENT_23,-1
41508,60,44004,RENT,2.0,MEDICAL,NA,5000,16.0,0.11,N,27,1,corrupted_MEDICAL,RENT_60,25
41509,30,95000,RENT,6.0,VENTURE,B,35000,10.38,0.37,N,5,1,corrupted_VENTURE,RENT_30,-22
41510,22,43000,RENT,6.0,EDUCATION,NA,10000,11.71,0.23,N,3,0,corrupted_EDUCATION,RENT_22,-2
41511,29,80000,RENT,13.0,MEDICAL,NA,15000,6.03,0.19,N,7,0,corrupted_MEDICAL,RENT_29,4
41512,25,28800,RENT,1.0,MEDICAL,B,500000,11.99,0.17,N,4,0,corrupted_MEDICAL,RENT_25,-3
41513,24,70000,RENT,1.0,MEDICAL,B,10000,10.99,0.14,N,4,0,corrupted_MEDICAL,RENT_24,0
41514,24,155000,RENT,0.0,HOMEIMPROVEMENT,B,800000,10.37,0.05,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,-2
41515,23,85000,RENT,2.0,EDUCATION,B,18000,10.0,0.21,N,4,0,corrupted_EDUCATION,RENT_23,2
41516,26,80000,RENT,6.0,EDUCATION,A,9600,5.79,0.12,N,3,0,corrupted_EDUCATION,RENT_26,-1
41517,26,51600,RENT,10.0,VENTURE,C,1380000,13.49,0.27,N,3,0,corrupted_VENTURE,RENT_26,0
41518,28,75000,RENT,7.0,MEDICAL,B,300000,12.69,0.04,N,9,0,corrupted_MEDICAL,RENT_28,6
41519,29,120000,RENT,11.0,VENTURE,B,600000,10.59,0.05,N,6,0,corrupted_VENTURE,RENT_29,-3
41520,24,50000,RENT,8.0,EDUCATION,B,14000,11.99,0.28,N,4,0,corrupted_EDUCATION,RENT_24,-2
41521,21,15000,RENT,0.0,EDUCATION,C,1000,14.35,0.07,N,3,0,corrupted_EDUCATION,RENT_21,-1
41522,22,51480,RENT,4.0,MEDICAL,A,12000,7.88,0.23,N,3,0,corrupted_MEDICAL,RENT_22,0
41523,28,72000,RENT,2.0,MEDICAL,B,20000,11.83,0.28,N,6,0,corrupted_MEDICAL,RENT_28,3
41524,23,25700,RENT,4.0,EDUCATION,C,520000,13.49,0.19,N,4,0,corrupted_EDUCATION,RENT_23,-2
41525,25,70000,RENT,9.0,MEDICAL,B,2000,11.71,0.03,N,4,0,corrupted_MEDICAL,RENT_25,0
41526,26,95000,RENT,10.0,HOMEIMPROVEMENT,D,1700000,16.49,0.18,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_26,0
41527,22,60000,RENT,6.0,VENTURE,B,8000,12.21,0.13,N,3,0,corrupted_VENTURE,RENT_22,-1
41528,37,40000,RENT,1.0,PERSONAL,NA,600000,6.91,0.15,N,16,0,corrupted_PERSONAL,RENT_37,13
41529,41,39996,RENT,20.0,DEBTCONSOLIDATION,C,3600,12.99,0.09,N,16,1,corrupted_DEBTCONSOLIDATION,RENT_41,0
41530,25,40000,RENT,4.0,VENTURE,B,1200000,10.38,0.3,N,3,0,corrupted_VENTURE,RENT_25,-13
41531,25,45000,RENT,0.0,MEDICAL,C,7500,12.53,0.17,N,3,0,corrupted_MEDICAL,RENT_25,0
41532,34,38000,RENT,0.0,VENTURE,C,510000,14.79,0.14,N,6,0,corrupted_VENTURE,RENT_34,3
41533,24,72000,RENT,8.0,PERSONAL,B,12000,11.89,0.17,N,3,0,corrupted_PERSONAL,RENT_24,-3
41534,23,60000,RENT,3.0,PERSONAL,B,6000,10.59,0.1,N,3,0,corrupted_PERSONAL,RENT_23,0
41535,29,80000,RENT,4.0,DEBTCONSOLIDATION,C,16000,13.49,0.2,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_29,2
41536,31,95000,RENT,7.0,MEDICAL,D,18000,16.49,0.19,N,7,1,corrupted_MEDICAL,RENT_31,2
41537,22,50000,RENT,6.0,PERSONAL,A,12000,7.9,0.24,N,2,0,corrupted_PERSONAL,RENT_22,-5
41538,29,75000,RENT,0.0,HOMEIMPROVEMENT,A,4400,5.99,0.06,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_29,6
41539,23,35520,RENT,2.0,HOMEIMPROVEMENT,D,7000,14.91,0.2,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_23,-4
41540,22,120000,RENT,0.0,VENTURE,B,17000,11.49,0.14,N,3,0,corrupted_VENTURE,RENT_22,-1
41541,22,30000,RENT,6.0,VENTURE,NA,5000,16.49,0.17,N,3,0,corrupted_VENTURE,RENT_22,0
41542,34,60000,RENT,7.0,EDUCATION,A,700000,8.49,0.12,N,6,0,corrupted_EDUCATION,RENT_34,3
41543,23,92000,RENT,3.0,VENTURE,A,12000,7.49,0.13,N,3,0,corrupted_VENTURE,RENT_23,-3
41544,22,30000,RENT,3.0,DEBTCONSOLIDATION,C,2400,13.98,0.08,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,0
41545,25,80000,RENT,8.0,VENTURE,B,12000,11.49,0.15,N,3,0,corrupted_VENTURE,RENT_25,0
41546,29,120000,RENT,5.0,PERSONAL,B,7000,10.99,0.06,N,7,0,corrupted_PERSONAL,RENT_29,4
41547,27,72000,RENT,7.0,VENTURE,C,1400000,13.49,0.19,N,7,0,corrupted_VENTURE,RENT_27,0
