id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,interest_rate_tier
36862,23,64800,MORTGAGE,6.0,PERSONAL,A,7500,5.99,0.12,N,2,0,Low Rate
36863,24,84996,RENT,2.0,PERSONAL,C,4500,12.23,0.05,Y,4,0,Medium Rate
36864,29,71000,RENT,1.0,PERSONAL,B,22000,11.83,0.31,N,8,0,Medium Rate
36865,23,40000,RENT,3.0,VENTURE,E,6000,16.0,0.15,Y,3,1,Medium Rate
36866,29,98000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5000,15.99,0.05,N,7,1,Medium Rate
36867,28,45000,RENT,1.0,MEDICAL,B,7500,11.99,0.17,N,6,0,Medium Rate
36868,27,37440,RENT,5.0,PERSONAL,B,18250,11.71,0.49,N,8,1,Medium Rate
36869,23,39996,RENT,2.0,VENTURE,A,1000,7.49,0.03,N,3,0,Low Rate
36870,27,54590,RENT,11.0,MEDICAL,C,8000,13.16,0.15,Y,7,0,Medium Rate
36871,27,62000,RENT,5.0,VENTURE,B,3000,10.65,0.05,N,6,0,Medium Rate
36872,23,28800,RENT,0.0,EDUCATION,B,5000,12.42,0.17,N,3,0,Medium Rate
36873,24,70000,MORTGAGE,8.0,EDUCATION,A,5000,7.88,0.07,N,4,0,Low Rate
36874,22,46000,MORTGAGE,7.0,EDUCATION,A,9000,7.14,0.2,N,2,0,Low Rate
36875,28,80000,MORTGAGE,12.0,VENTURE,A,10000,6.62,0.13,N,10,0,Low Rate
36876,29,65000,MORTGAGE,2.0,EDUCATION,C,5000,13.23,0.08,N,8,0,Medium Rate
36877,23,54000,RENT,0.0,EDUCATION,B,12250,11.49,0.24,N,3,0,Medium Rate
36878,33,60000,MORTGAGE,3.0,PERSONAL,A,7000,7.51,0.12,N,8,0,Low Rate
36879,25,50000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4500,13.98,0.09,Y,2,0,Medium Rate
36880,29,70000,RENT,11.0,PERSONAL,B,16000,12.42,0.23,N,6,0,Medium Rate
36881,29,70000,MORTGAGE,13.0,PERSONAL,B,10000,9.99,0.14,N,9,0,Low Rate
36882,31,27000,RENT,5.0,PERSONAL,A,5800,7.9,0.21,N,7,0,Low Rate
36883,29,96300,RENT,7.0,VENTURE,B,8000,10.99,0.08,N,10,0,Medium Rate
36884,26,40000,RENT,5.0,VENTURE,C,9000,14.27,0.23,N,3,0,Medium Rate
36885,25,75996,MORTGAGE,9.0,MEDICAL,B,3000,11.26,0.04,N,2,0,Medium Rate
36886,22,81500,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000,12.18,0.25,N,2,0,Medium Rate
36887,29,60000,MORTGAGE,5.0,PERSONAL,A,2000,7.66,0.03,N,8,0,Low Rate
36888,24,50000,MORTGAGE,5.0,MEDICAL,A,8000,8.49,0.16,N,3,0,Low Rate
36889,30,52000,MORTGAGE,14.0,MEDICAL,C,16000,14.65,0.31,N,10,0,Medium Rate
36890,36,42000,RENT,2.0,EDUCATION,B,6000,10.39,0.14,N,13,0,Medium Rate
36891,30,30000,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.84,0.33,Y,7,1,Medium Rate
36892,23,28000,RENT,5.0,PERSONAL,C,6000,13.11,0.21,N,3,0,Medium Rate
36893,38,50000,OWN,4.0,PERSONAL,A,7000,8.59,0.14,N,13,0,Low Rate
36894,23,75000,MORTGAGE,6.0,VENTURE,A,6400,5.42,0.09,N,3,0,Low Rate
36895,26,60400,OWN,0.0,PERSONAL,B,2400,10.99,0.04,N,2,0,Medium Rate
36896,22,40000,OWN,6.0,VENTURE,A,4500,6.62,0.11,N,3,0,Low Rate
36897,25,60000,RENT,9.0,HOMEIMPROVEMENT,B,7000,11.99,0.12,N,2,0,Medium Rate
36898,28,47000,RENT,2.0,DEBTCONSOLIDATION,D,4000,15.33,0.09,Y,7,1,Medium Rate
36899,24,50000,RENT,5.0,PERSONAL,A,3000,7.9,0.06,N,4,0,Low Rate
36900,26,70000,MORTGAGE,10.0,PERSONAL,A,11500,5.99,0.17,N,3,0,Low Rate
36901,21,65000,MORTGAGE,5.0,EDUCATION,A,10000,7.88,0.15,N,3,0,Low Rate
36902,23,28000,RENT,1.0,EDUCATION,B,2500,11.99,0.09,N,2,0,Medium Rate
36903,24,30000,RENT,8.0,EDUCATION,C,11300,13.49,0.38,N,2,1,Medium Rate
36904,26,52000,OWN,10.0,VENTURE,A,7000,7.88,0.13,N,3,0,Low Rate
36905,23,48000,RENT,8.0,DEBTCONSOLIDATION,A,5000,6.17,0.1,N,2,0,Low Rate
36906,22,45000,MORTGAGE,4.0,MEDICAL,A,5400,7.29,0.12,N,3,0,Low Rate
36907,23,31500,RENT,2.0,VENTURE,C,5000,13.92,0.16,N,2,0,Medium Rate
36908,39,29894,OWN,23.0,HOMEIMPROVEMENT,B,6000,9.63,0.21,N,4,0,Low Rate
36909,28,37500,RENT,2.0,EDUCATION,B,3300,10.37,0.09,N,8,0,Medium Rate
36910,38,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,12000,13.57,0.2,N,13,0,Medium Rate
36911,26,31000,RENT,5.0,HOMEIMPROVEMENT,A,8875,7.66,0.29,N,3,1,Low Rate
36912,23,98000,MORTGAGE,6.0,EDUCATION,B,25000,10.75,0.26,N,4,0,Medium Rate
36913,32,63000,RENT,0.0,DEBTCONSOLIDATION,B,5600,12.69,0.09,N,8,0,Medium Rate
36914,22,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,14000,5.99,0.22,N,2,0,Low Rate
36915,24,30000,RENT,2.0,EDUCATION,C,6000,13.49,0.2,N,3,0,Medium Rate
36916,26,71000,RENT,11.0,EDUCATION,B,5000,9.01,0.07,N,4,0,Low Rate
36917,31,68000,RENT,1.0,EDUCATION,B,18000,10.65,0.26,N,5,0,Medium Rate
36918,23,65000,RENT,7.0,VENTURE,A,10000,7.51,0.15,N,4,0,Low Rate
36919,25,70000,RENT,2.0,EDUCATION,B,3500,10.0,0.05,N,3,0,Medium Rate
36920,31,38700,RENT,0.0,MEDICAL,C,16000,14.26,0.43,Y,9,1,Medium Rate
36921,23,60000,RENT,1.0,EDUCATION,A,9600,5.99,0.16,N,4,0,Low Rate
36922,34,75000,MORTGAGE,0.0,VENTURE,B,3000,9.91,0.04,N,7,0,Low Rate
36923,38,35000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.49,0.1,N,16,0,Low Rate
36924,28,44000,RENT,12.0,MEDICAL,A,9500,8.94,0.21,N,6,1,Low Rate
36925,29,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,10.99,0.12,N,8,0,Medium Rate
36926,27,102000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,16000,13.85,0.16,N,5,0,Medium Rate
36927,29,145000,MORTGAGE,0.0,VENTURE,B,20000,11.83,0.14,N,5,0,Medium Rate
36928,30,42000,RENT,0.0,VENTURE,C,12000,15.23,0.29,N,8,0,Medium Rate
36929,24,35000,OWN,4.0,EDUCATION,D,5000,15.99,0.14,N,3,0,Medium Rate
36930,49,45300,OWN,0.0,PERSONAL,D,9600,15.62,0.21,N,12,0,Medium Rate
36931,26,35000,OWN,8.0,MEDICAL,B,1000,10.25,0.03,N,2,0,Medium Rate
36932,23,70000,RENT,1.0,EDUCATION,C,15000,13.11,0.21,Y,3,0,Medium Rate
36933,29,56004,RENT,1.0,MEDICAL,C,13000,13.22,0.23,N,5,0,Medium Rate
36934,24,33996,RENT,0.0,MEDICAL,B,5000,11.49,0.15,N,3,0,Medium Rate
36935,24,40000,OWN,3.0,EDUCATION,A,4500,7.51,0.11,N,4,0,Low Rate
36936,23,75000,RENT,2.0,PERSONAL,C,6000,13.49,0.08,N,2,0,Medium Rate
36937,23,30000,RENT,1.0,DEBTCONSOLIDATION,D,12000,16.49,0.4,N,4,1,Medium Rate
36938,35,85000,RENT,0.0,HOMEIMPROVEMENT,A,5000,7.49,0.06,N,9,0,Low Rate
36939,24,75000,MORTGAGE,8.0,EDUCATION,D,3000,14.74,0.04,Y,2,0,Medium Rate
36940,22,46000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,6.76,0.09,N,4,0,Low Rate
36941,29,39000,RENT,0.0,MEDICAL,D,11000,15.05,0.29,Y,6,1,Medium Rate
36942,25,55200,RENT,3.0,MEDICAL,D,12000,15.65,0.22,Y,3,0,Medium Rate
36943,27,55680,MORTGAGE,4.0,PERSONAL,B,7875,10.75,0.14,N,10,0,Medium Rate
36944,29,42000,OWN,13.0,MEDICAL,A,5000,8.9,0.12,N,6,0,Low Rate
36945,31,35100,MORTGAGE,3.0,EDUCATION,A,3500,6.39,0.1,N,8,0,Low Rate
36946,25,45000,MORTGAGE,9.0,VENTURE,A,4000,5.42,0.09,N,2,0,Low Rate
36947,54,54400,RENT,2.0,MEDICAL,B,12000,10.99,0.19,N,19,1,Medium Rate
36948,25,39000,RENT,0.0,PERSONAL,D,6000,14.96,0.15,Y,3,1,Medium Rate
36949,23,39000,RENT,2.0,PERSONAL,D,6000,15.62,0.15,Y,3,1,Medium Rate
36950,29,96000,MORTGAGE,7.0,PERSONAL,A,3000,8.49,0.03,N,9,0,Low Rate
36951,34,34000,RENT,0.0,DEBTCONSOLIDATION,C,6400,13.61,0.19,Y,9,1,Medium Rate
36952,22,72194,MORTGAGE,4.0,DEBTCONSOLIDATION,B,16000,11.26,0.23,N,3,0,Medium Rate
36953,37,86500,OWN,13.0,VENTURE,E,15000,16.4,0.18,Y,13,0,Medium Rate
36954,23,80000,RENT,3.0,EDUCATION,B,15000,10.0,0.19,N,3,0,Medium Rate
36955,24,55000,MORTGAGE,4.0,MEDICAL,A,6000,7.51,0.11,N,3,0,Low Rate
36956,25,62500,RENT,9.0,DEBTCONSOLIDATION,B,11200,11.71,0.18,N,2,0,Medium Rate
36957,26,77385,RENT,0.0,EDUCATION,C,6625,13.06,0.09,N,2,0,Medium Rate
36958,33,58000,RENT,2.0,DEBTCONSOLIDATION,B,2400,10.99,0.04,N,8,0,Medium Rate
36959,27,120000,MORTGAGE,1.0,PERSONAL,A,6000,7.4,0.05,N,6,0,Low Rate
36960,22,60000,MORTGAGE,3.0,VENTURE,A,8000,8.49,0.13,N,2,0,Low Rate
36961,23,71004,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6625,13.57,0.09,N,4,0,Medium Rate
36962,45,106000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,3500,17.04,0.04,Y,12,0,Medium Rate
36963,25,72000,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.37,0.14,N,4,0,Medium Rate
36964,24,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,10000,16.07,0.14,Y,3,1,Medium Rate
36965,23,54000,MORTGAGE,4.0,MEDICAL,D,1500,15.62,0.03,Y,4,1,Medium Rate
36966,27,45336,MORTGAGE,11.0,MEDICAL,A,7750,6.91,0.17,N,5,0,Low Rate
36967,24,38400,RENT,8.0,MEDICAL,C,2000,14.22,0.05,Y,4,0,Medium Rate
36968,24,78504,RENT,9.0,HOMEIMPROVEMENT,B,25000,12.42,0.32,N,4,1,Medium Rate
36969,26,83300,RENT,0.0,MEDICAL,D,25000,15.37,0.28,Y,2,1,Medium Rate
36970,23,66000,RENT,5.0,VENTURE,B,6000,11.86,0.09,N,2,0,Medium Rate
36971,29,50000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.99,0.3,N,6,0,Medium Rate
36972,24,38000,RENT,2.0,PERSONAL,B,8000,11.12,0.21,N,2,0,Medium Rate
36973,27,35000,RENT,3.0,DEBTCONSOLIDATION,C,4000,15.27,0.11,Y,7,0,Medium Rate
36974,24,95000,RENT,1.0,DEBTCONSOLIDATION,B,4800,10.99,0.05,N,3,0,Medium Rate
36975,36,180000,MORTGAGE,2.0,EDUCATION,A,24000,5.42,0.14,N,15,0,Low Rate
36976,26,125004,MORTGAGE,3.0,EDUCATION,C,12000,13.79,0.1,N,2,0,Medium Rate
36977,27,101500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,17000,10.75,0.17,N,5,0,Medium Rate
36978,40,35000,RENT,11.0,EDUCATION,B,12500,10.65,0.36,N,15,1,Medium Rate
36979,24,60000,OWN,7.0,MEDICAL,B,6000,10.38,0.1,N,4,0,Medium Rate
36980,28,115000,RENT,7.0,VENTURE,A,3400,7.88,0.03,N,9,0,Low Rate
36981,21,19000,RENT,0.0,DEBTCONSOLIDATION,C,7150,13.85,0.39,Y,4,1,Medium Rate
36982,22,72000,MORTGAGE,6.0,EDUCATION,D,13000,15.99,0.17,N,3,1,Medium Rate
36983,22,55000,RENT,3.0,EDUCATION,B,7000,8.88,0.13,N,4,0,Low Rate
36984,23,110000,RENT,4.0,MEDICAL,A,10000,7.9,0.09,N,3,0,Low Rate
36985,22,30000,MORTGAGE,6.0,PERSONAL,B,6000,10.65,0.2,N,3,0,Medium Rate
36986,32,62000,RENT,3.0,VENTURE,D,10000,15.99,0.16,N,6,0,Medium Rate
36987,21,60000,RENT,5.0,EDUCATION,C,1500,12.87,0.03,N,2,0,Medium Rate
36988,35,120000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,8000,6.03,0.07,N,5,0,Low Rate
36989,28,98000,RENT,4.0,PERSONAL,A,14000,7.51,0.14,N,5,0,Low Rate
36990,24,70000,MORTGAGE,2.0,EDUCATION,A,9000,9.63,0.13,N,2,0,Low Rate
36991,26,62500,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.23,0.19,Y,4,0,Medium Rate
36992,35,46000,RENT,8.0,VENTURE,B,13000,9.91,0.28,N,10,0,Low Rate
36993,27,85000,MORTGAGE,9.0,PERSONAL,B,12000,9.99,0.14,N,6,0,Low Rate
36994,27,50000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.29,0.24,N,6,0,Low Rate
36995,26,60000,MORTGAGE,5.0,MEDICAL,C,13000,12.73,0.22,N,2,0,Medium Rate
36996,23,48000,OWN,7.0,PERSONAL,A,5000,7.14,0.1,N,2,0,Low Rate
36997,22,40000,MORTGAGE,6.0,EDUCATION,C,14000,12.99,0.35,Y,4,0,Medium Rate
36998,22,32000,RENT,10.0,DEBTCONSOLIDATION,A,4200,6.39,0.13,N,3,0,Low Rate
36999,26,72000,RENT,3.0,PERSONAL,B,15000,10.99,0.21,N,2,1,Medium Rate
37000,21,30000,RENT,0.0,MEDICAL,C,3500,13.49,0.12,Y,2,0,Medium Rate
37001,36,40800,MORTGAGE,8.0,EDUCATION,A,2000,6.99,0.05,N,17,0,Low Rate
37002,25,41000,RENT,5.0,MEDICAL,A,7300,8.9,0.18,N,2,0,Low Rate
37003,27,36000,RENT,4.0,MEDICAL,A,5000,7.51,0.14,N,8,0,Low Rate
37004,21,30000,RENT,1.0,EDUCATION,E,7000,18.64,0.23,Y,3,1,Medium Rate
37005,25,39000,MORTGAGE,4.0,EDUCATION,A,6400,5.99,0.16,N,4,0,Low Rate
37006,30,50000,RENT,4.0,PERSONAL,D,8000,15.65,0.16,N,6,0,Medium Rate
37007,23,72000,MORTGAGE,3.0,VENTURE,A,10000,7.88,0.14,N,3,0,Low Rate
37008,25,61300,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,9.63,0.23,N,2,0,Low Rate
37009,26,35000,RENT,10.0,VENTURE,B,10000,11.48,0.29,N,2,0,Medium Rate
37010,27,42000,RENT,2.0,DEBTCONSOLIDATION,C,5000,13.23,0.12,N,5,0,Medium Rate
37011,21,25000,RENT,2.0,MEDICAL,B,7000,9.25,0.28,N,2,0,Low Rate
37012,24,21600,RENT,0.0,DEBTCONSOLIDATION,A,3500,9.32,0.16,N,4,0,Low Rate
37013,29,57700,RENT,2.0,PERSONAL,B,3500,10.37,0.06,N,7,0,Medium Rate
37014,23,76486,MORTGAGE,1.0,VENTURE,A,6000,7.9,0.08,N,2,0,Low Rate
37015,35,75573,MORTGAGE,9.0,MEDICAL,B,18000,10.39,0.24,N,8,0,Medium Rate
37016,35,68400,OWN,3.0,EDUCATION,C,3000,12.99,0.04,N,10,0,Medium Rate
37017,28,100000,RENT,5.0,VENTURE,B,12000,11.71,0.12,N,7,0,Medium Rate
37018,26,90000,MORTGAGE,6.0,VENTURE,B,4000,9.99,0.05,N,4,0,Low Rate
37019,31,65000,MORTGAGE,15.0,PERSONAL,A,8000,6.03,0.12,N,10,0,Low Rate
37020,28,63000,OWN,2.0,PERSONAL,B,10800,9.51,0.17,N,6,0,Low Rate
37021,23,80000,MORTGAGE,4.0,VENTURE,A,5000,6.99,0.06,N,3,0,Low Rate
37022,24,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,6.39,0.04,N,4,0,Low Rate
37023,29,175000,RENT,2.0,PERSONAL,A,18000,7.51,0.1,N,6,0,Low Rate
37024,35,102000,RENT,5.0,EDUCATION,A,10000,6.92,0.1,N,10,0,Low Rate
37025,29,40000,RENT,1.0,DEBTCONSOLIDATION,B,12000,12.53,0.3,N,8,0,Medium Rate
37026,25,78996,RENT,2.0,PERSONAL,D,10000,12.92,0.13,N,4,1,Medium Rate
37027,33,63000,RENT,2.0,DEBTCONSOLIDATION,A,7700,6.17,0.12,N,10,0,Low Rate
37028,22,60000,MORTGAGE,6.0,EDUCATION,D,2500,15.99,0.04,N,4,0,Medium Rate
37029,25,57000,MORTGAGE,8.0,PERSONAL,C,9500,13.99,0.17,N,3,0,Medium Rate
37030,24,119000,RENT,8.0,HOMEIMPROVEMENT,D,21000,15.99,0.18,Y,3,0,Medium Rate
37031,21,55000,RENT,5.0,EDUCATION,B,8000,10.65,0.15,N,2,0,Medium Rate
37032,28,100000,RENT,0.0,MEDICAL,B,25000,10.74,0.25,N,8,0,Medium Rate
37033,33,47900,RENT,6.0,EDUCATION,B,14400,10.74,0.29,N,10,0,Medium Rate
37034,28,55000,MORTGAGE,2.0,PERSONAL,A,3200,7.88,0.06,N,7,0,Low Rate
37035,27,64000,RENT,11.0,MEDICAL,C,5000,13.49,0.08,Y,8,0,Medium Rate
37036,32,110000,MORTGAGE,3.0,EDUCATION,B,15000,12.69,0.14,N,9,0,Medium Rate
37037,32,38004,RENT,0.0,PERSONAL,E,5000,16.45,0.13,Y,6,1,Medium Rate
37038,25,30000,RENT,0.0,HOMEIMPROVEMENT,E,15000,17.04,0.49,N,3,1,Medium Rate
37039,39,60000,RENT,5.0,PERSONAL,A,10000,7.49,0.17,N,15,0,Low Rate
37040,25,50000,MORTGAGE,0.0,EDUCATION,C,4000,12.61,0.08,Y,4,0,Medium Rate
37041,25,30000,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.45,0.17,N,4,1,Medium Rate
37042,22,25000,RENT,4.0,MEDICAL,C,3000,12.68,0.12,Y,2,0,Medium Rate
37043,37,26000,RENT,2.0,EDUCATION,B,7500,11.83,0.3,N,12,0,Medium Rate
37044,32,95000,MORTGAGE,12.0,EDUCATION,B,12000,10.37,0.13,N,10,0,Medium Rate
37045,28,103000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,6.03,0.1,N,5,0,Low Rate
37046,39,72000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,5.42,0.14,N,11,0,Low Rate
37047,22,72000,RENT,0.0,EDUCATION,B,8000,9.99,0.11,N,4,0,Low Rate
37048,22,75000,MORTGAGE,6.0,EDUCATION,B,15000,11.11,0.2,N,2,0,Medium Rate
37049,23,55000,RENT,7.0,MEDICAL,B,7500,10.39,0.14,N,2,0,Medium Rate
37050,31,53500,RENT,0.0,VENTURE,A,3200,6.76,0.06,N,7,0,Low Rate
37051,25,40000,OWN,2.0,VENTURE,B,3000,12.42,0.07,N,2,0,Medium Rate
37052,36,43000,RENT,2.0,EDUCATION,C,6000,13.92,0.14,Y,11,0,Medium Rate
37053,29,200000,RENT,4.0,EDUCATION,B,14000,12.69,0.07,N,7,0,Medium Rate
37054,37,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9500,6.03,0.13,N,14,0,Low Rate
37055,30,40000,RENT,2.0,VENTURE,A,3000,6.99,0.07,N,8,0,Low Rate
37056,60,90000,RENT,0.0,MEDICAL,B,7200,11.71,0.08,N,18,0,Medium Rate
37057,38,105000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,3000,6.03,0.03,N,12,0,Low Rate
37058,37,92000,MORTGAGE,11.0,PERSONAL,C,10000,13.49,0.11,N,13,0,Medium Rate
37059,27,105000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,18000,12.73,0.17,Y,9,0,Medium Rate
37060,30,74000,RENT,2.0,HOMEIMPROVEMENT,D,8000,14.54,0.11,Y,5,1,Medium Rate
37061,28,45000,RENT,1.0,VENTURE,C,7200,12.84,0.16,N,6,0,Medium Rate
37062,24,53000,RENT,4.0,HOMEIMPROVEMENT,A,12000,6.17,0.23,N,3,0,Low Rate
37063,31,72500,MORTGAGE,15.0,VENTURE,D,10000,13.17,0.14,N,8,0,Medium Rate
37064,24,100000,OWN,8.0,VENTURE,A,8000,7.9,0.08,N,3,0,Low Rate
37065,29,35000,RENT,7.0,DEBTCONSOLIDATION,B,6000,9.99,0.17,N,5,0,Low Rate
37066,22,48000,RENT,0.0,PERSONAL,A,4000,7.43,0.08,N,3,0,Low Rate
37067,23,30000,RENT,2.0,EDUCATION,D,6000,14.91,0.2,Y,4,1,Medium Rate
37068,28,30000,OWN,1.0,VENTURE,C,14400,12.98,0.48,Y,6,0,Medium Rate
37069,26,70000,RENT,5.0,MEDICAL,C,9000,13.49,0.13,Y,2,0,Medium Rate
37070,22,30000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.86,0.2,N,2,0,Medium Rate
37071,41,52000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,8.49,0.12,N,14,0,Low Rate
37072,40,70000,RENT,12.0,VENTURE,A,4500,5.79,0.06,N,15,0,Low Rate
37073,25,60000,RENT,2.0,PERSONAL,C,10000,13.49,0.17,Y,4,0,Medium Rate
37074,36,48500,RENT,4.0,MEDICAL,C,15000,13.85,0.31,N,13,1,Medium Rate
37075,29,48000,OWN,0.0,EDUCATION,A,15000,6.03,0.31,N,9,0,Low Rate
37076,23,40000,RENT,4.0,EDUCATION,B,10400,11.71,0.26,N,2,0,Medium Rate
37077,22,88000,RENT,0.0,HOMEIMPROVEMENT,E,10000,17.14,0.1,Y,3,1,Medium Rate
37078,23,52000,RENT,4.0,DEBTCONSOLIDATION,B,4500,12.69,0.09,N,4,0,Medium Rate
37079,38,72000,MORTGAGE,5.0,EDUCATION,C,8000,13.61,0.11,N,13,0,Medium Rate
37080,25,35000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,7500,13.23,0.21,Y,4,0,Medium Rate
37081,22,48000,MORTGAGE,6.0,VENTURE,A,14000,6.62,0.3,N,2,0,Low Rate
37082,27,148000,RENT,0.0,HOMEIMPROVEMENT,D,25000,15.95,0.17,N,10,1,Medium Rate
37083,23,120000,MORTGAGE,3.0,MEDICAL,A,7500,7.14,0.06,N,2,0,Low Rate
37084,29,58000,MORTGAGE,4.0,MEDICAL,A,10000,7.9,0.17,N,5,0,Low Rate
37085,27,60000,OWN,1.0,PERSONAL,B,10000,11.11,0.17,N,8,0,Medium Rate
37086,30,25200,RENT,2.0,DEBTCONSOLIDATION,B,1800,12.42,0.07,N,9,0,Medium Rate
37087,29,44000,RENT,1.0,HOMEIMPROVEMENT,D,4000,14.84,0.09,Y,5,1,Medium Rate
37088,24,121000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.66,0.02,N,4,0,Low Rate
37089,22,60000,MORTGAGE,4.0,EDUCATION,B,10000,10.37,0.17,N,4,0,Medium Rate
37090,24,90000,RENT,1.0,EDUCATION,B,10000,11.49,0.11,N,3,0,Medium Rate
37091,23,121000,MORTGAGE,4.0,PERSONAL,D,25000,14.96,0.21,Y,2,0,Medium Rate
37092,22,75000,RENT,6.0,MEDICAL,A,8000,6.17,0.11,N,3,0,Low Rate
37093,24,25000,OWN,7.0,HOMEIMPROVEMENT,C,8000,12.09,0.32,Y,4,0,Medium Rate
37094,37,63000,MORTGAGE,8.0,PERSONAL,B,10000,10.51,0.16,N,16,0,Medium Rate
37095,35,45000,RENT,7.0,MEDICAL,C,7800,13.49,0.17,Y,6,0,Medium Rate
37096,26,50000,RENT,5.0,HOMEIMPROVEMENT,A,9000,7.66,0.18,N,3,0,Low Rate
37097,22,41000,RENT,6.0,MEDICAL,B,5000,11.99,0.12,N,4,0,Medium Rate
37098,35,90000,RENT,5.0,VENTURE,B,8500,10.62,0.09,N,5,0,Medium Rate
37099,23,24000,RENT,0.0,MEDICAL,B,5000,11.86,0.21,N,3,0,Medium Rate
37100,24,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.38,0.2,N,2,0,Medium Rate
37101,30,200000,MORTGAGE,2.0,VENTURE,A,15000,7.88,0.07,N,7,0,Low Rate
37102,27,100000,MORTGAGE,11.0,VENTURE,F,12000,15.76,0.12,Y,9,0,Medium Rate
37103,29,51996,MORTGAGE,13.0,EDUCATION,A,9600,5.42,0.18,N,7,0,Low Rate
37104,26,43200,RENT,0.0,VENTURE,A,10000,8.94,0.23,N,2,0,Low Rate
37105,24,36000,RENT,5.0,EDUCATION,B,10000,10.99,0.28,N,2,0,Medium Rate
37106,22,98000,RENT,6.0,HOMEIMPROVEMENT,D,20000,14.96,0.2,Y,2,1,Medium Rate
37107,23,30000,RENT,0.0,DEBTCONSOLIDATION,A,6000,6.62,0.2,N,4,0,Low Rate
37108,24,72000,MORTGAGE,9.0,VENTURE,A,3000,6.39,0.04,N,3,0,Low Rate
37109,27,76000,OWN,11.0,VENTURE,B,10000,10.36,0.13,N,10,0,Medium Rate
37110,29,66000,RENT,3.0,HOMEIMPROVEMENT,B,7000,10.65,0.11,N,6,0,Medium Rate
37111,23,30000,RENT,1.0,MEDICAL,C,10000,13.23,0.33,N,2,1,Medium Rate
37112,23,36000,RENT,0.0,MEDICAL,B,5000,11.36,0.14,N,2,0,Medium Rate
37113,33,60000,MORTGAGE,3.0,EDUCATION,B,6000,10.38,0.1,N,5,0,Medium Rate
37114,22,54000,MORTGAGE,6.0,MEDICAL,A,5000,7.68,0.09,N,3,0,Low Rate
37115,22,55000,RENT,6.0,PERSONAL,A,10000,7.51,0.19,N,3,0,Low Rate
37116,51,48000,RENT,2.0,DEBTCONSOLIDATION,A,15000,7.9,0.31,N,18,1,Low Rate
37117,23,72000,RENT,7.0,EDUCATION,B,10000,11.12,0.14,N,4,0,Medium Rate
37118,23,36000,MORTGAGE,7.0,VENTURE,B,11300,12.69,0.31,N,3,0,Medium Rate
37119,21,26400,RENT,3.0,VENTURE,A,3500,7.9,0.13,N,4,0,Low Rate
37120,30,68000,RENT,4.0,PERSONAL,C,10000,13.98,0.15,Y,9,0,Medium Rate
37121,28,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5100,13.72,0.09,N,5,0,Medium Rate
37122,28,36000,RENT,4.0,MEDICAL,C,5000,12.23,0.14,N,5,0,Medium Rate
37123,40,75996,MORTGAGE,15.0,MEDICAL,A,10000,6.91,0.13,N,16,0,Low Rate
37124,39,60000,OWN,4.0,VENTURE,A,10000,7.51,0.17,N,13,0,Low Rate
37125,28,140000,MORTGAGE,4.0,VENTURE,B,5000,10.37,0.04,N,5,0,Medium Rate
37126,23,75000,MORTGAGE,7.0,EDUCATION,B,12000,10.99,0.16,N,2,0,Medium Rate
37127,30,55000,RENT,2.0,MEDICAL,B,7000,11.49,0.13,N,6,0,Medium Rate
37128,29,120000,MORTGAGE,3.0,PERSONAL,A,3000,5.42,0.02,N,8,0,Low Rate
