emp_length,grade_segment,total_loans,avg_interest_rate,defaults,default_percentage
4.773339726344979,A,1,7.29,0.0,0.0
4.777554345282356,missing,1,11.83,0.0,0.0
4.783419095984025,B,1,11.83,0.0,0.0
4.796975259027824,C,1,13.92,0.0,0.0
4.802309641067733,B,1,10.99,0.0,0.0
4.802498127418744,A,1,7.88,0.0,0.0
4.804669114739179,C,1,12.84,0.0,0.0
4.804836494870701,A,1,6.03,0.0,0.0
4.8051834752099385,A,1,9.32,0.0,0.0
4.813766921513703,C,1,12.53,0.0,0.0
4.8151245156622196,A,1,5.42,0.0,0.0
4.821311257314721,A,1,6.03,0.0,0.0
4.824319941448867,missing,1,7.88,0.0,0.0
4.834204323707793,B,1,10.71,0.0,0.0
4.837806783539528,C,1,15.96,0.0,0.0
4.841626747194944,B,1,9.63,0.0,0.0
4.847376006487549,C,1,13.49,0.0,0.0
4.855400861337268,D,1,16.49,0.0,0.0
4.85561325543154,B,1,10.38,0.0,0.0
4.858356190505887,C,1,13.57,0.0,0.0
4.860390535397186,A,1,7.51,0.0,0.0
4.863279757112242,C,1,13.11,0.0,0.0
4.864083717575406,missing,1,11.99,0.0,0.0
4.864197937868796,C,1,12.99,0.0,0.0
4.865220985115713,B,1,10.75,0.0,0.0
4.873391297416181,B,1,11.12,0.0,0.0
4.876606213401111,A,1,7.51,0.0,0.0
4.890861751307077,C,1,12.98,0.0,0.0
4.898985003372787,C,1,13.72,0.0,0.0
4.901976903734797,A,1,7.9,0.0,0.0
4.909560522797315,A,1,6.17,0.0,0.0
4.910362101709967,A,1,7.88,0.0,0.0
4.911242540423882,B,1,10.99,0.0,0.0
4.914919039617068,missing,1,10.38,0.0,0.0
4.916439968253407,A,1,7.9,0.0,0.0
4.923530450627759,B,1,11.49,0.0,0.0
4.924500505044673,A,1,8.94,0.0,0.0
4.937850916407751,E,1,16.45,0.0,0.0
4.95572470955308,B,1,11.71,0.0,0.0
4.957301094597136,A,1,7.51,0.0,0.0
4.9615022864576135,A,1,7.05,0.0,0.0
4.963718862101148,A,1,8.9,0.0,0.0
4.9650756653357995,B,1,10.36,0.0,0.0
4.968538580537622,A,1,5.42,0.0,0.0
4.972463855817577,A,1,7.88,0.0,0.0
4.975526869560641,A,1,7.14,0.0,0.0
4.976655019609154,C,1,14.27,0.0,0.0
4.977551978331409,C,1,13.57,0.0,0.0
4.990074340080925,B,1,12.42,0.0,0.0
4.993133826498979,B,1,11.71,0.0,0.0
4.998235691616736,missing,1,11.99,0.0,0.0
4.999309397045526,B,1,10.38,0.0,0.0
5.021590123782211,A,1,7.9,0.0,0.0
5.024331047587203,A,1,5.79,0.0,0.0
5.026577615279624,B,1,10.95,0.0,0.0
5.027083847043631,missing,1,8.9,0.0,0.0
5.0320341094037415,A,1,7.9,0.0,0.0
5.036073855079525,missing,1,5.99,0.0,0.0
5.041300492109407,A,1,6.62,0.0,0.0
5.044980925906251,B,1,10.59,0.0,0.0
5.050257136172374,A,1,5.99,0.0,0.0
5.051486605727822,missing,1,7.9,0.0,0.0
5.0529133449307695,A,1,8.49,0.0,0.0
5.053506081816943,C,1,13.85,0.0,0.0
5.0581398670486575,D,1,15.31,0.0,0.0
5.059823193686732,B,1,11.89,0.0,0.0
5.0645847553442795,B,1,11.36,0.0,0.0
5.0669796521690555,D,1,14.11,0.0,0.0
5.0762786010374334,B,1,12.21,0.0,0.0
5.0803424048475225,B,1,11.83,0.0,0.0
5.081659946630749,B,1,11.36,0.0,0.0
5.085406074651515,A,1,5.79,0.0,0.0
5.093105367920489,D,1,15.62,0.0,0.0
5.094748182183163,C,1,14.72,0.0,0.0
5.095347558118291,A,1,5.42,0.0,0.0
5.098398619119508,C,1,11.78,0.0,0.0
5.104590655133008,A,1,5.99,0.0,0.0
5.121346397171043,A,1,5.79,0.0,0.0
5.121452726368703,A,1,7.49,0.0,0.0
5.13464332888543,A,1,7.74,0.0,0.0
5.135887255681473,C,1,12.68,0.0,0.0
5.137247771605711,B,1,11.83,0.0,0.0
5.13869960902773,C,1,13.61,0.0,0.0
5.140446720154226,missing,1,11.58,0.0,0.0
5.156178659022621,B,1,10.99,0.0,0.0
5.192884869446987,A,1,7.51,0.0,0.0
5.193996587981732,missing,1,14.35,0.0,0.0
5.201967073934826,B,1,9.99,0.0,0.0
5.204824891834148,missing,1,6.99,0.0,0.0
5.208937450817528,B,1,11.86,0.0,0.0
5.211427913791396,missing,1,7.49,0.0,0.0
5.2251104245083635,C,1,14.27,0.0,0.0
5.225210940683722,A,1,7.14,0.0,0.0
5.2265444067817555,missing,1,10.99,0.0,0.0
5.232480513840329,B,1,12.42,0.0,0.0
5.241294833453177,A,1,7.49,0.0,0.0
5.245350449863475,A,1,7.88,0.0,0.0
5.2544428208464975,D,1,15.65,0.0,0.0
5.258467413865454,B,1,10.0,0.0,0.0
5.258764295290784,A,1,7.29,0.0,0.0
5.264124076162988,A,1,6.03,0.0,0.0
5.273451336463578,B,1,9.88,0.0,0.0
5.286183360932616,B,1,11.49,0.0,0.0
5.290388216838245,C,1,13.49,0.0,0.0
5.30340899532402,B,1,9.88,0.0,0.0
5.303679452996634,C,1,14.22,0.0,0.0
5.315424142751402,B,1,10.36,0.0,0.0
5.319582398641413,B,1,12.42,0.0,0.0
5.32804584960612,A,1,7.14,0.0,0.0
5.330447576741976,C,1,13.22,0.0,0.0
5.331053915234097,A,1,7.51,0.0,0.0
5.346781132778822,B,1,10.99,0.0,0.0
5.3486161138325965,A,1,6.76,0.0,0.0
5.353328949773052,A,1,7.9,0.0,0.0
5.3534664173643005,A,1,5.42,0.0,0.0
5.359304425724711,B,1,9.88,0.0,0.0
5.363585418362252,D,1,14.54,0.0,0.0
5.364412084420991,missing,1,6.91,0.0,0.0
5.366559436671532,B,1,9.91,0.0,0.0
5.36899226185694,A,1,5.42,0.0,0.0
5.378120567096811,B,1,11.86,0.0,0.0
5.380983976097547,B,1,11.71,0.0,0.0
5.382499982015112,missing,1,7.68,0.0,0.0
5.385747048221004,B,1,10.62,0.0,0.0
5.38657816355334,B,1,9.88,0.0,0.0
5.3928943165364585,C,1,14.17,0.0,0.0
5.393076305953173,A,1,7.37,0.0,0.0
5.39482298415386,A,1,7.14,0.0,0.0
5.397457301716048,C,1,13.98,0.0,0.0
5.4085331399111904,A,1,6.62,0.0,0.0
5.409577316570408,B,1,11.11,0.0,0.0
5.411230939823856,B,1,11.71,0.0,0.0
5.412287062103289,B,1,10.74,0.0,0.0
5.415318977491221,B,1,11.99,0.0,0.0
5.415899720977537,A,1,7.29,0.0,0.0
5.421922210280106,A,1,7.51,0.0,0.0
5.4226876096333285,B,1,10.95,0.0,0.0
5.42624460958832,B,1,11.49,0.0,0.0
5.42713594537937,C,1,13.47,0.0,0.0
5.430708886722983,A,1,8.59,0.0,0.0
5.443799331675299,B,1,9.99,0.0,0.0
5.445595452054002,C,1,13.49,0.0,0.0
5.450285327545955,B,1,12.21,0.0,0.0
5.45188040390283,B,1,10.59,0.0,0.0
5.460848848717823,A,1,7.29,0.0,0.0
5.461669299183336,B,1,9.91,0.0,0.0
5.462659962059739,B,1,11.86,0.0,0.0
5.473878545356226,A,1,7.49,0.0,0.0
5.475590170160203,A,1,5.79,0.0,0.0
5.475627428107314,C,1,13.72,0.0,0.0
5.477446213407616,A,1,8.94,0.0,0.0
5.489011147237807,C,1,12.73,0.0,0.0
5.491058746012651,A,1,7.66,0.0,0.0
5.494301721708418,B,1,10.38,0.0,0.0
5.494746407944815,A,1,5.42,0.0,0.0
5.508737883673815,A,1,7.49,0.0,0.0
5.512122992485682,missing,1,11.86,0.0,0.0
5.525483691612146,A,1,7.88,0.0,0.0
5.5284063161540775,B,1,12.21,0.0,0.0
5.533536453689494,C,1,13.11,0.0,0.0
5.5407291707595885,E,1,17.88,0.0,0.0
5.541342285838935,C,1,13.49,0.0,0.0
5.542934543072827,A,1,6.76,0.0,0.0
5.555585913895804,A,1,5.79,0.0,0.0
5.56312638563276,B,1,10.39,0.0,0.0
5.573137993077788,A,1,7.9,0.0,0.0
5.581994010068474,A,1,7.51,0.0,0.0
5.600400756677305,B,1,9.88,0.0,0.0
5.60439414560544,missing,1,11.14,0.0,0.0
5.604545097178535,B,1,11.71,0.0,0.0
5.609271780283038,missing,1,10.37,0.0,0.0
5.609802080313906,C,1,13.49,0.0,0.0
5.616242589358951,D,1,14.46,0.0,0.0
5.635162142650806,missing,1,8.9,0.0,0.0
5.641391054189098,A,1,7.29,0.0,0.0
5.643484955691694,B,1,10.0,0.0,0.0
5.647396706348278,B,1,11.86,0.0,0.0
5.65079966561522,C,1,14.65,0.0,0.0
5.661311649954098,C,1,12.73,0.0,0.0
5.666140635820828,A,1,7.51,0.0,0.0
5.6674681675694805,C,1,13.98,0.0,0.0
5.67344524601008,D,1,16.49,0.0,0.0
5.67744086848916,C,1,14.35,0.0,0.0
5.677837206060609,B,1,11.86,0.0,0.0
5.683107751122066,E,1,18.64,0.0,0.0
5.7137668922119556,A,1,7.51,0.0,0.0
5.724065347404963,C,1,14.35,0.0,0.0
5.739983627703176,B,1,10.65,0.0,0.0
5.741443306311136,B,1,11.71,0.0,0.0
5.746591707722295,missing,1,10.74,0.0,0.0
5.747588569301356,A,1,7.51,0.0,0.0
5.748080350243696,C,1,13.49,0.0,0.0
5.748497484364315,D,1,15.28,0.0,0.0
5.754760407643042,A,1,5.99,0.0,0.0
5.755944552916398,B,1,10.38,0.0,0.0
5.768247978491313,B,1,11.58,0.0,0.0
5.782147447909388,B,1,10.0,0.0,0.0
5.788126882004574,C,1,13.49,0.0,0.0
5.788954000578389,B,1,10.65,0.0,0.0
5.790484770221717,A,1,8.9,0.0,0.0
5.79646192755592,B,1,9.25,0.0,0.0
5.797858508930199,B,1,8.88,0.0,0.0
5.806562292351815,A,1,8.49,0.0,0.0
5.806704770397537,C,1,14.26,0.0,0.0
5.807516924246089,B,1,10.59,0.0,0.0
5.8256841874644785,C,1,13.61,0.0,0.0
5.826722415626855,A,1,7.49,0.0,0.0
5.826794097954362,B,1,9.99,0.0,0.0
5.82883355600445,A,1,7.43,0.0,0.0
5.830486513543843,A,1,8.94,0.0,0.0
5.833719881262351,C,1,13.48,0.0,0.0
5.837805407206778,B,1,11.36,0.0,0.0
5.8392327680316765,B,1,10.62,0.0,0.0
5.848299147345436,A,1,6.91,0.0,0.0
5.850989174863262,A,1,5.79,0.0,0.0
5.862308520403138,C,1,13.49,0.0,0.0
5.8678893576573925,B,1,11.14,0.0,0.0
5.869063694608463,missing,1,13.79,0.0,0.0
5.87146152034026,B,1,11.48,0.0,0.0
5.871577350466675,A,1,6.03,0.0,0.0
5.877167688422914,C,1,13.11,0.0,0.0
5.881437881419754,A,1,6.03,0.0,0.0
5.884088475242316,missing,1,10.37,0.0,0.0
5.8930365388875785,A,1,5.42,0.0,0.0
5.8985778652542,B,1,11.99,0.0,0.0
5.901866240961507,A,1,8.49,0.0,0.0
5.907392514061525,B,1,11.71,0.0,0.0
5.912835036551818,B,1,9.99,0.0,0.0
5.914120092703226,missing,1,14.27,0.0,0.0
5.918233079070805,D,1,15.95,0.0,0.0
5.927810377288676,B,1,9.99,0.0,0.0
5.928676737332667,A,1,5.42,0.0,0.0
5.928773344016002,B,1,12.21,0.0,0.0
5.932747757668717,missing,1,12.68,0.0,0.0
5.933833371035361,A,1,9.32,0.0,0.0
5.935006534884553,B,1,10.99,0.0,0.0
5.937839745436211,B,1,11.71,0.0,0.0
5.939713531042639,B,1,10.36,0.0,0.0
5.94195987187342,A,1,8.9,0.0,0.0
5.943910961393737,C,1,13.57,0.0,0.0
5.955047862177718,A,1,6.39,0.0,0.0
5.959929602895948,A,1,7.9,0.0,0.0
5.960947207669127,B,1,9.62,0.0,0.0
5.965572491881062,missing,1,8.9,0.0,0.0
5.9683527173163915,A,1,7.88,0.0,0.0
5.970908064677122,B,1,11.86,0.0,0.0
5.971272099194226,A,1,7.29,0.0,0.0
5.974381755528573,B,1,10.99,0.0,0.0
5.9777519979973315,A,1,6.99,0.0,0.0
5.983668684604982,missing,1,11.49,0.0,0.0
5.988295627826584,C,1,13.92,0.0,0.0
5.988793495803304,B,1,10.25,0.0,0.0
5.991296045143052,B,1,10.59,0.0,0.0
5.994454929455364,B,1,10.74,0.0,0.0
5.9957398067995396,A,1,7.9,0.0,0.0
5.996787702437267,B,1,12.21,0.0,0.0
5.999570672425542,B,1,11.83,0.0,0.0
6.00290167017617,B,1,9.99,0.0,0.0
6.007421517179178,A,1,6.17,0.0,0.0
6.010361224450232,A,1,6.62,0.0,0.0
6.010454684999518,B,1,11.36,0.0,0.0
6.011507044553259,B,1,10.99,0.0,0.0
6.01725816008004,D,1,17.49,0.0,0.0
6.018915303922684,A,1,7.51,0.0,0.0
6.023206921915625,C,1,13.57,0.0,0.0
6.029393636759576,A,1,6.03,0.0,0.0
6.034248691103717,B,1,10.74,0.0,0.0
6.038759930612718,missing,1,9.99,0.0,0.0
6.0393044687904105,C,1,12.23,0.0,0.0
6.041591629146733,A,1,7.51,0.0,0.0
6.052490633044886,B,1,11.86,0.0,0.0
6.060136301586715,A,1,7.29,0.0,0.0
6.065149409062318,A,1,6.99,0.0,0.0
6.0693960978059565,B,1,10.62,0.0,0.0
6.071856491550415,C,1,13.61,0.0,0.0
6.078489820548944,D,1,16.77,0.0,0.0
6.080682692533236,B,1,9.88,0.0,0.0
6.081152627673281,B,1,11.86,0.0,0.0
6.090632144914714,C,1,13.61,0.0,0.0
6.098191787527723,B,1,11.49,0.0,0.0
6.098999398092121,missing,1,11.71,0.0,0.0
6.104448158316021,A,1,5.42,0.0,0.0
6.10463127654462,B,1,11.14,0.0,0.0
6.130888165694447,C,1,13.16,0.0,0.0
6.136860398944317,D,1,16.29,0.0,0.0
6.1388260014847456,A,1,7.29,0.0,0.0
6.145163386527856,missing,1,6.17,0.0,0.0
6.147714898255012,B,1,12.53,0.0,0.0
6.1548522771708525,A,1,7.66,0.0,0.0
6.155818585975591,A,1,7.51,0.0,0.0
6.155836234366943,C,1,11.34,0.0,0.0
6.156382235393335,C,1,12.87,0.0,0.0
6.1600039740998715,C,1,12.99,0.0,0.0
6.160776183393264,A,1,7.51,0.0,0.0
6.164203199266062,missing,1,8.32,0.0,0.0
6.174888814211574,A,1,7.51,0.0,0.0
6.175928913344798,D,1,15.28,0.0,0.0
6.175975806389889,B,1,10.65,0.0,0.0
6.177022399882156,B,1,10.38,0.0,0.0
6.181785893333174,C,1,13.22,0.0,0.0
6.1835243337215635,C,1,13.85,0.0,0.0
6.201337832648818,B,1,10.37,0.0,0.0
6.201424260891916,B,1,10.36,0.0,0.0
6.202228453041457,A,1,7.14,0.0,0.0
6.210168071297022,B,1,10.99,0.0,0.0
6.214354166368747,B,1,11.49,0.0,0.0
6.227487605595534,B,1,11.99,0.0,0.0
6.234643339174603,B,1,9.99,0.0,0.0
6.239146061240472,missing,1,9.99,0.0,0.0
6.253205341969949,C,1,12.87,0.0,0.0
6.256890267311011,A,1,7.4,0.0,0.0
6.261773820888214,missing,1,5.99,0.0,0.0
6.2617981090571515,missing,1,8.9,0.0,0.0
6.263511208489501,missing,1,13.49,0.0,0.0
6.270300562288071,C,1,13.49,0.0,0.0
6.279917489906354,B,1,12.42,0.0,0.0
6.284031329460991,D,1,15.33,0.0,0.0
6.284082281913227,D,1,15.65,0.0,0.0
6.288985790101669,B,1,10.74,0.0,0.0
6.291920786401221,A,1,5.42,0.0,0.0
6.293364616106854,C,1,13.98,0.0,0.0
6.297921873410243,E,1,15.13,0.0,0.0
6.314668747162128,B,1,11.36,0.0,0.0
6.324776005782387,B,1,12.18,0.0,0.0
6.3343141949235635,A,1,9.32,0.0,0.0
6.34840762907205,B,1,10.62,0.0,0.0
6.354578464458278,B,1,10.99,0.0,0.0
6.355204583828359,C,1,13.61,0.0,0.0
6.357845221405164,A,1,7.88,0.0,0.0
6.3606440374604905,C,1,13.49,0.0,0.0
6.364548568176518,E,1,18.39,0.0,0.0
6.365557275164106,A,1,9.63,0.0,0.0
6.3822358543835795,D,1,15.99,0.0,0.0
6.3934428149783855,B,1,12.42,0.0,0.0
6.403079573430558,A,1,6.54,0.0,0.0
6.422458069448847,A,1,7.88,0.0,0.0
6.434008346870922,A,1,6.91,0.0,0.0
6.434841962639869,C,1,12.53,0.0,0.0
6.449223337465403,A,1,6.99,0.0,0.0
6.457727474285532,C,1,12.99,0.0,0.0
6.463445783983108,B,1,9.63,0.0,0.0
6.467697620998752,A,1,6.92,0.0,0.0
6.475484452818787,C,1,12.98,0.0,0.0
6.477131184612256,A,1,6.91,0.0,0.0
6.48182500326705,A,1,7.49,0.0,0.0
6.486093246748342,A,1,7.88,0.0,0.0
6.490671707891344,A,1,7.51,0.0,0.0
6.490834194257886,B,1,9.88,0.0,0.0
6.494631238158844,B,1,11.89,0.0,0.0
6.499917931902173,A,1,7.51,0.0,0.0
6.500629821816223,B,1,9.99,0.0,0.0
6.501389392913862,A,1,6.54,0.0,0.0
6.501453297763076,A,1,7.14,0.0,0.0
6.506781167621622,B,1,10.59,0.0,0.0
6.507625250466842,A,1,8.0,0.0,0.0
6.509948398165729,C,1,13.49,0.0,0.0
6.514480362738958,B,1,10.65,0.0,0.0
6.515049421448643,B,1,10.65,0.0,0.0
6.5197337680977805,E,1,14.38,0.0,0.0
6.525742785243071,C,1,15.96,0.0,0.0
6.5338284129329605,A,1,6.62,0.0,0.0
6.544531573657359,A,1,6.03,0.0,0.0
6.545547626652213,A,1,7.88,0.0,0.0
6.553082728525997,missing,1,10.65,0.0,0.0
6.554476241994935,A,1,7.49,0.0,0.0
6.555775045179376,A,1,5.42,0.0,0.0
6.566499098115656,A,1,6.17,0.0,0.0
6.566642694626373,A,1,8.94,0.0,0.0
6.567324370872341,B,1,9.63,0.0,0.0
6.569828219561587,B,1,9.99,0.0,0.0
6.573748510500243,A,1,5.42,0.0,0.0
6.5750547443057785,A,1,7.51,0.0,0.0
6.575580936948914,B,1,9.99,0.0,0.0
6.587180036722893,B,1,10.25,0.0,0.0
6.59214588229552,C,1,11.03,0.0,0.0
6.593874269044887,B,1,10.99,0.0,0.0
6.599633333644629,B,1,10.75,0.0,0.0
6.61039916745988,A,1,7.88,0.0,0.0
6.622276941107392,A,1,7.88,0.0,0.0
6.626224969886372,A,1,7.4,0.0,0.0
6.632582036754597,missing,1,11.49,0.0,0.0
6.637607060696741,A,1,6.03,0.0,0.0
6.64807528772246,B,1,9.99,0.0,0.0
6.65245121122104,B,1,12.18,0.0,0.0
6.657172203440853,A,1,6.99,0.0,0.0
6.668318784679526,B,1,10.37,0.0,0.0
6.670452913383951,A,1,6.17,0.0,0.0
6.670963240151474,A,1,8.9,0.0,0.0
6.67583253292874,B,1,11.49,0.0,0.0
6.676367794366771,B,1,10.37,0.0,0.0
6.681923822318218,B,1,10.62,0.0,0.0
6.682482526836866,A,1,9.63,0.0,0.0
6.688251594700358,A,1,7.51,0.0,0.0
6.69596693726807,B,1,10.65,0.0,0.0
6.696544489984147,B,1,10.99,0.0,0.0
6.704381355113101,A,1,5.79,0.0,0.0
6.704387917253956,B,1,11.71,0.0,0.0
6.704740441357065,A,1,5.42,0.0,0.0
6.707151026690678,B,1,10.59,0.0,0.0
6.708843418230632,B,1,9.99,0.0,0.0
6.7138602463088395,B,1,11.71,0.0,0.0
6.718865068299571,B,1,10.99,0.0,0.0
6.720221264357145,A,1,7.49,0.0,0.0
6.7220776715724755,A,1,8.94,0.0,0.0
6.732058728598699,B,1,11.99,0.0,0.0
6.7337371155076635,A,1,5.42,0.0,0.0
6.734074262498321,A,1,7.49,0.0,0.0
6.743115094784274,B,1,12.21,0.0,0.0
6.7540360684128915,B,1,10.62,0.0,0.0
6.755677074561121,B,1,9.63,0.0,0.0
6.766685951463895,C,1,13.49,0.0,0.0
6.769269790784724,C,1,12.23,0.0,0.0
6.77975006163297,A,1,6.54,0.0,0.0
6.780526087338514,B,1,10.99,0.0,0.0
6.7819293120925135,A,1,6.99,0.0,0.0
6.787049493215035,B,1,9.63,0.0,0.0
6.787437394574928,A,1,7.49,0.0,0.0
6.79041802699021,A,1,7.14,0.0,0.0
6.79078949988578,A,1,8.49,0.0,0.0
6.79353334938632,B,1,10.65,0.0,0.0
6.7972719302759845,B,1,9.99,0.0,0.0
6.806349637804653,B,1,12.69,0.0,0.0
6.809618130568047,C,1,11.66,0.0,0.0
6.812546209395703,A,1,6.99,0.0,0.0
6.819899869013878,A,1,7.51,0.0,0.0
6.820162349498388,C,1,13.11,0.0,0.0
6.824092714488747,C,1,13.57,0.0,0.0
6.826067543018845,A,1,7.51,0.0,0.0
6.83039694447865,D,1,14.83,0.0,0.0
6.837028870305806,C,1,13.99,0.0,0.0
6.847374169090698,B,1,10.25,0.0,0.0
6.8477691169147965,A,1,6.62,0.0,0.0
6.852159452405373,A,1,7.88,0.0,0.0
6.860507093512452,A,1,7.66,0.0,0.0
6.866695669564489,B,1,10.59,0.0,0.0
6.868374844235501,A,1,7.88,0.0,0.0
6.872796404382754,A,1,8.49,0.0,0.0
6.874883903732048,B,1,12.42,0.0,0.0
6.876507175849804,D,1,14.84,0.0,0.0
6.878573904561316,A,1,6.03,0.0,0.0
6.88896284016689,C,1,11.97,0.0,0.0
6.899727660492603,missing,1,7.49,0.0,0.0
6.907678132423175,A,1,7.29,0.0,0.0
6.914237611454917,A,1,6.99,0.0,0.0
6.91455591924796,A,1,8.9,0.0,0.0
6.9306647838263835,D,1,12.92,0.0,0.0
6.930731469292422,missing,1,14.84,0.0,0.0
6.932568189023921,B,1,10.99,0.0,0.0
6.939523189959516,B,1,11.36,0.0,0.0
6.950642572557732,C,1,15.96,0.0,0.0
6.953810178012193,A,1,6.99,0.0,0.0
6.9554656827591135,missing,1,11.71,0.0,0.0
6.956371846891978,B,1,10.99,0.0,0.0
6.960045323696626,B,1,9.62,0.0,0.0
6.96808613394303,B,1,10.62,0.0,0.0
6.969618898961489,C,1,13.49,0.0,0.0
6.981136804807004,C,1,13.11,0.0,0.0
6.984037327974667,B,1,10.08,0.0,0.0
6.984301644665196,A,1,7.66,0.0,0.0
6.986607239482506,C,1,14.27,0.0,0.0
6.989306290656002,A,1,8.9,0.0,0.0
6.992820593290761,B,1,11.86,0.0,0.0
6.999763946485364,missing,1,11.12,0.0,0.0
7.000647668759262,B,1,11.89,0.0,0.0
7.004047908639615,B,1,11.49,0.0,0.0
7.005223634576885,A,1,5.79,0.0,0.0
7.006026490278348,A,1,7.49,0.0,0.0
7.00825643343261,B,1,10.0,0.0,0.0
7.010278273075708,A,1,7.51,0.0,0.0
7.013384213492298,missing,1,14.35,0.0,0.0
7.026530644903591,A,1,6.99,0.0,0.0
7.02845752875758,missing,1,6.54,0.0,0.0
7.032707907587396,B,1,11.11,0.0,0.0
7.038713495454137,B,1,9.91,0.0,0.0
7.044161265436395,A,1,7.88,0.0,0.0
7.046419502608827,D,1,15.58,0.0,0.0
7.048755466512429,B,1,9.91,0.0,0.0
7.049275529437378,A,1,6.91,0.0,0.0
7.052040858534916,A,1,6.92,0.0,0.0
7.055089275510002,B,1,10.99,0.0,0.0
7.059389812491245,A,1,7.29,0.0,0.0
7.065472187429398,B,1,12.69,0.0,0.0
7.067617402096678,D,1,15.95,0.0,0.0
7.072238217130792,B,1,10.0,0.0,0.0
7.073165766866923,B,1,11.86,0.0,0.0
7.073245356335367,A,1,8.49,0.0,0.0
7.097048031728658,A,1,7.9,0.0,0.0
7.097144062658863,A,1,6.76,0.0,0.0
7.1025735591171575,D,1,14.59,0.0,0.0
7.110329713139923,B,1,10.25,0.0,0.0
7.111849685305963,missing,1,9.88,0.0,0.0
7.1173142046679185,C,1,13.79,0.0,0.0
7.119214637700995,A,1,8.9,0.0,0.0
7.119976122959295,B,1,11.49,0.0,0.0
7.122381456829747,C,1,13.48,0.0,0.0
7.1268756692267505,A,1,6.91,0.0,0.0
7.128941968987668,A,1,5.42,0.0,0.0
7.129004184692326,B,1,11.89,0.0,0.0
7.129335387946988,C,1,13.16,0.0,0.0
7.1400844414986615,A,1,7.51,0.0,0.0
7.140981821090315,B,1,11.99,0.0,0.0
7.143104144536082,A,1,7.9,0.0,0.0
7.1586880322621,B,1,11.99,0.0,0.0
7.159864716274815,B,1,10.65,0.0,0.0
7.1659148049687404,B,1,10.99,0.0,0.0
7.180582575328529,A,1,7.51,0.0,0.0
7.181876713685214,C,1,13.8,0.0,0.0
7.184929296565543,B,1,10.59,0.0,0.0
7.186857494472143,A,1,6.03,0.0,0.0
7.187344301539961,B,1,10.99,0.0,0.0
7.198171805161505,missing,1,9.91,0.0,0.0
7.202544221677771,missing,1,7.9,0.0,0.0
7.209350711211221,A,1,7.9,0.0,0.0
7.216133494274968,C,1,13.49,0.0,0.0
7.21674981724461,missing,1,12.99,0.0,0.0
7.2327292166311885,missing,1,13.22,0.0,0.0
7.232858678105487,B,1,11.11,0.0,0.0
7.233702027593979,C,1,10.91,0.0,0.0
7.234079716065026,D,1,16.29,0.0,0.0
7.245511317403764,B,1,11.49,0.0,0.0
7.249121053522491,B,1,12.69,0.0,0.0
7.250150362873048,C,1,12.84,0.0,0.0
7.252284508624613,B,1,9.63,0.0,0.0
7.258904642011066,B,1,9.76,0.0,0.0
7.267505566977386,B,1,10.99,0.0,0.0
7.29071007727338,D,1,14.96,0.0,0.0
7.299842766625772,A,1,8.59,0.0,0.0
7.30033000497157,B,1,12.18,0.0,0.0
7.3090633920662995,B,1,10.95,0.0,0.0
7.313421422388266,B,1,11.71,0.0,0.0
7.316705809096499,D,1,14.54,0.0,0.0
7.321015572197195,missing,1,14.35,0.0,0.0
7.325042735982576,C,1,15.23,0.0,0.0
7.339978858750731,A,1,7.9,0.0,0.0
7.34008312286331,A,1,6.03,0.0,0.0
7.341450673531121,D,1,16.49,0.0,0.0
7.342104623830515,B,1,9.99,0.0,0.0
7.345598019858482,A,1,5.99,0.0,0.0
7.349225596176322,B,1,11.49,0.0,0.0
7.351648465126935,B,1,10.74,0.0,0.0
7.353829734528153,A,1,5.79,0.0,0.0
7.362633532248036,B,1,10.99,0.0,0.0
7.363983675641888,A,1,6.17,0.0,0.0
7.365702775877871,C,1,14.22,0.0,0.0
7.368438968527912,B,1,12.69,0.0,0.0
7.374373407171189,A,1,6.54,0.0,0.0
7.378213685406314,C,1,14.27,0.0,0.0
7.3839123477894635,A,1,7.49,0.0,0.0
7.384494015151838,C,1,12.73,0.0,0.0
7.387513516078282,B,1,11.48,0.0,0.0
7.393034405627097,A,1,5.42,0.0,0.0
7.404480972787756,B,1,11.71,0.0,0.0
7.411419943560046,B,1,10.99,0.0,0.0
7.412856339907118,A,1,7.51,0.0,0.0
7.420602922902226,E,1,19.69,0.0,0.0
7.423654176386359,C,1,15.23,0.0,0.0
7.42635661656362,B,1,11.86,0.0,0.0
7.432216828209852,B,1,10.08,0.0,0.0
7.434139505430377,C,1,13.72,0.0,0.0
7.453934946422789,B,1,10.99,0.0,0.0
7.455701309979179,A,1,5.42,0.0,0.0
7.456058116116249,B,1,11.49,0.0,0.0
7.4565096652034155,B,1,9.99,0.0,0.0
7.4576753062671415,D,1,14.42,0.0,0.0
7.4595783919456915,C,1,14.22,0.0,0.0
7.482027567314326,A,1,6.99,0.0,0.0
7.495746175580003,A,1,6.17,0.0,0.0
7.496962907852507,B,1,12.18,0.0,0.0
7.513643233878517,B,1,10.25,0.0,0.0
7.516741587573955,B,1,10.37,0.0,0.0
7.522103717681322,D,1,16.02,0.0,0.0
7.5233769568231565,A,1,5.42,0.0,0.0
7.525968666187992,A,1,7.88,0.0,0.0
7.532662616362186,C,1,12.99,0.0,0.0
7.5373413798492646,B,1,10.25,0.0,0.0
7.540254298416484,A,1,6.99,0.0,0.0
7.5453966674074255,D,1,15.99,0.0,0.0
